CAM.x	participantCAM.x	id	text	value	comment	date.x	x_pos	y_pos	predefinedConcept	isDraggable	isDeletable.x	isTextChangeable	isActive.x	CAM.y	participantCAM.y	id.y	date.y	idending	intensity	agreement	isBidirectional	isDeletable.y	isActive.y
e4b6d000-e083-4bf2-9788-461a417c7f40	5d920df12b679a00182bbc73	db9eb66e-046f-4cae-a512-240f8e709df5	positive feelings	1		2022-11-01T09:18:48Z	838.3999938964844	552.6000061035156	TRUE	1	1	0	TRUE	e4b6d000-e083-4bf2-9788-461a417c7f40	5d920df12b679a00182bbc73	5cc24253-6c92-4178-b7ad-f384ac76f119	2022-11-01T09:32:20Z	4143f30e-fe04-4594-8580-c720e5b63d40	3	1	0	1	TRUE
e4b6d000-e083-4bf2-9788-461a417c7f40	5d920df12b679a00182bbc73	60102d31-08f2-4855-8e60-24b7ae873571	perceived benefits	1		2022-11-01T09:18:48Z	371.3999938964844	446.6000061035156	TRUE	1	1	0	TRUE	e4b6d000-e083-4bf2-9788-461a417c7f40	5d920df12b679a00182bbc73	4291a245-0bc9-4c16-896c-4ec215418974	2022-11-01T09:27:07Z	c24edf79-0a60-4616-8897-24538c0d1152	3	1	0	1	TRUE
e4b6d000-e083-4bf2-9788-461a417c7f40	5d920df12b679a00182bbc73	60102d31-08f2-4855-8e60-24b7ae873571	perceived benefits	1		2022-11-01T09:18:48Z	371.3999938964844	446.6000061035156	TRUE	1	1	0	TRUE	e4b6d000-e083-4bf2-9788-461a417c7f40	5d920df12b679a00182bbc73	c1d68067-ca1f-4901-a5c6-64adbea94be0	2022-11-01T09:28:45Z	c4b61988-f60c-4c37-9a1b-e862903b40c0	3	1	0	1	TRUE
e4b6d000-e083-4bf2-9788-461a417c7f40	5d920df12b679a00182bbc73	351e9e24-cf56-4e2d-a508-e61924a40885	perceived risks	-3		2022-11-01T09:18:48Z	482.3999938964844	334.6000061035156	TRUE	1	1	0	TRUE	e4b6d000-e083-4bf2-9788-461a417c7f40	5d920df12b679a00182bbc73	bf87c13e-a4e3-41de-badc-f7975e6ca65a	2022-11-01T09:26:34Z	49d775be-858a-44d3-9c37-7a944f6e161e	3	1	0	1	TRUE
e4b6d000-e083-4bf2-9788-461a417c7f40	5d920df12b679a00182bbc73	351e9e24-cf56-4e2d-a508-e61924a40885	perceived risks	-3		2022-11-01T09:18:48Z	482.3999938964844	334.6000061035156	TRUE	1	1	0	TRUE	e4b6d000-e083-4bf2-9788-461a417c7f40	5d920df12b679a00182bbc73	19420a9a-b590-4ea1-b7c9-3718431b511a	2022-11-01T09:26:37Z	5f72dcb3-b43c-4bd1-9562-545fd24b2e9a	3	1	0	1	TRUE
e4b6d000-e083-4bf2-9788-461a417c7f40	5d920df12b679a00182bbc73	351e9e24-cf56-4e2d-a508-e61924a40885	perceived risks	-3		2022-11-01T09:18:48Z	482.3999938964844	334.6000061035156	TRUE	1	1	0	TRUE	e4b6d000-e083-4bf2-9788-461a417c7f40	5d920df12b679a00182bbc73	cc317911-d128-4b69-a9ec-79ba90652108	2022-11-01T09:34:16Z	91ea13ab-ee18-4f59-9105-cc4e1beceb8d	3	1	0	1	TRUE
e4b6d000-e083-4bf2-9788-461a417c7f40	5d920df12b679a00182bbc73	c24edf79-0a60-4616-8897-24538c0d1152	Temperature reduction	3		2022-11-01T09:22:38Z	496.3999938964844	551.6000061035156	FALSE	1	1	1	TRUE	e4b6d000-e083-4bf2-9788-461a417c7f40	5d920df12b679a00182bbc73	733a5836-ee3c-4ceb-a11d-a184c531c4e3	2022-11-01T09:29:24Z	88ec85e9-337c-4cf9-aa33-c55a63686c5f	3	1	0	1	TRUE
e4b6d000-e083-4bf2-9788-461a417c7f40	5d920df12b679a00182bbc73	c24edf79-0a60-4616-8897-24538c0d1152	Temperature reduction	3		2022-11-01T09:22:38Z	496.3999938964844	551.6000061035156	FALSE	1	1	1	TRUE	e4b6d000-e083-4bf2-9788-461a417c7f40	5d920df12b679a00182bbc73	d492a853-3be3-4834-84ad-320093bdd4e9	2022-11-01T09:30:02Z	29ed6d22-ad6a-4f3a-9a50-d64f5448914e	3	1	0	1	TRUE
e4b6d000-e083-4bf2-9788-461a417c7f40	5d920df12b679a00182bbc73	5f72dcb3-b43c-4bd1-9562-545fd24b2e9a	Possible temperature rise	-3		2022-11-01T09:23:39Z	356.3999938964844	254.60000610351562	FALSE	1	1	1	TRUE	e4b6d000-e083-4bf2-9788-461a417c7f40	5d920df12b679a00182bbc73	9726c829-875f-432f-bce6-8626894cf986	2022-11-01T09:31:14Z	b854873f-b88f-44b1-ab1f-51ff225e65ef	3	1	0	1	TRUE
e4b6d000-e083-4bf2-9788-461a417c7f40	5d920df12b679a00182bbc73	5f72dcb3-b43c-4bd1-9562-545fd24b2e9a	Possible temperature rise	-3		2022-11-01T09:23:39Z	356.3999938964844	254.60000610351562	FALSE	1	1	1	TRUE	e4b6d000-e083-4bf2-9788-461a417c7f40	5d920df12b679a00182bbc73	bc7ca930-b1e9-4baf-b5ed-ab3a01e094bf	2022-11-01T09:31:21Z	a7d62458-e9f5-49b6-9a40-d8e0ff7e13b0	3	1	0	1	TRUE
e4b6d000-e083-4bf2-9788-461a417c7f40	5d920df12b679a00182bbc73	5f72dcb3-b43c-4bd1-9562-545fd24b2e9a	Possible temperature rise	-3		2022-11-01T09:23:39Z	356.3999938964844	254.60000610351562	FALSE	1	1	1	TRUE	e4b6d000-e083-4bf2-9788-461a417c7f40	5d920df12b679a00182bbc73	76ea615b-b9f6-4186-aba8-fcedb0b4ab00	2022-11-01T09:31:24Z	87665bc0-88ff-4e8c-9aa1-55118a4a4345	3	1	0	1	TRUE
e4b6d000-e083-4bf2-9788-461a417c7f40	5d920df12b679a00182bbc73	6f3e6c6f-563a-48bd-a09e-a981360c69a2	climate change continuation	-3		2022-11-01T09:24:30Z	999.3999938964844	291.6000061035156	FALSE	1	1	1	TRUE	e4b6d000-e083-4bf2-9788-461a417c7f40	5d920df12b679a00182bbc73	5f99d7f4-5718-43ce-96c2-bad90c20ece8	2022-11-01T09:35:48Z	8bbccfdd-bc31-4b7a-a772-ed1edfd2ad07	3	1	0	1	TRUE
e4b6d000-e083-4bf2-9788-461a417c7f40	5d920df12b679a00182bbc73	49d775be-858a-44d3-9c37-7a944f6e161e	nations disagreeing	-2		2022-11-01T09:25:16Z	505.3999938964844	223.60000610351562	FALSE	1	1	1	TRUE	e4b6d000-e083-4bf2-9788-461a417c7f40	5d920df12b679a00182bbc73	d9776bbb-ea64-42c4-803d-26c64f11f7c1	2022-11-01T09:26:04Z	5258e56e-af5a-4ffd-a7ae-1edea390b452	3	1	1	1	TRUE
e4b6d000-e083-4bf2-9788-461a417c7f40	5d920df12b679a00182bbc73	5258e56e-af5a-4ffd-a7ae-1edea390b452	war	-3		2022-11-01T09:25:36Z	540.3999938964844	83.600006103515625	FALSE	1	1	1	TRUE	e4b6d000-e083-4bf2-9788-461a417c7f40	5d920df12b679a00182bbc73	5c7aefd3-d22c-477f-b5ef-887af2640c94	2022-11-01T09:31:40Z	87665bc0-88ff-4e8c-9aa1-55118a4a4345	3	1	0	1	TRUE
e4b6d000-e083-4bf2-9788-461a417c7f40	5d920df12b679a00182bbc73	c4b61988-f60c-4c37-9a1b-e862903b40c0	less extreme weather	3		2022-11-01T09:27:40Z	198.39999389648437	481.6000061035156	FALSE	1	1	1	TRUE	e4b6d000-e083-4bf2-9788-461a417c7f40	5d920df12b679a00182bbc73	30249fb8-c8c6-490e-9428-5c6859c1b275	2022-11-01T09:28:47Z	8fb90deb-814c-4f45-b105-5a6331f0151f	3	1	0	1	TRUE
e4b6d000-e083-4bf2-9788-461a417c7f40	5d920df12b679a00182bbc73	c4b61988-f60c-4c37-9a1b-e862903b40c0	less extreme weather	3		2022-11-01T09:27:40Z	198.39999389648437	481.6000061035156	FALSE	1	1	1	TRUE	e4b6d000-e083-4bf2-9788-461a417c7f40	5d920df12b679a00182bbc73	6ce3581e-cf48-4885-9148-6870005f6279	2022-11-01T09:28:52Z	c44b159c-7fbc-4c23-8779-ec3de70f1f52	3	1	0	1	TRUE
e4b6d000-e083-4bf2-9788-461a417c7f40	5d920df12b679a00182bbc73	c4b61988-f60c-4c37-9a1b-e862903b40c0	less extreme weather	3		2022-11-01T09:27:40Z	198.39999389648437	481.6000061035156	FALSE	1	1	1	TRUE	e4b6d000-e083-4bf2-9788-461a417c7f40	5d920df12b679a00182bbc73	15cfc467-c050-4b21-9db4-8c2ebad26547	2022-11-01T09:30:00Z	29ed6d22-ad6a-4f3a-9a50-d64f5448914e	3	1	0	1	TRUE
e4b6d000-e083-4bf2-9788-461a417c7f40	5d920df12b679a00182bbc73	8fb90deb-814c-4f45-b105-5a6331f0151f	fewer droughts	3		2022-11-01T09:28:09Z	240.39999389648437	585.6000061035156	FALSE	1	1	1	TRUE	e4b6d000-e083-4bf2-9788-461a417c7f40	5d920df12b679a00182bbc73	bf5433bc-1bb0-4120-b9ae-fa8942bd54e3	2022-11-01T09:28:57Z	88ec85e9-337c-4cf9-aa33-c55a63686c5f	3	1	0	1	TRUE
e4b6d000-e083-4bf2-9788-461a417c7f40	5d920df12b679a00182bbc73	c44b159c-7fbc-4c23-8779-ec3de70f1f52	fewer floods	3		2022-11-01T09:28:18Z	78.399993896484375	590.6000061035156	FALSE	1	1	1	TRUE	e4b6d000-e083-4bf2-9788-461a417c7f40	5d920df12b679a00182bbc73	6e0f77e6-6bd2-4d11-86a9-2390b49e86db	2022-11-01T09:28:54Z	88ec85e9-337c-4cf9-aa33-c55a63686c5f	3	1	0	1	TRUE
e4b6d000-e083-4bf2-9788-461a417c7f40	5d920df12b679a00182bbc73	b854873f-b88f-44b1-ab1f-51ff225e65ef	food shortages	-3		2022-11-01T09:30:46Z	201.39999389648437	323.6000061035156	FALSE	1	1	1	TRUE	e4b6d000-e083-4bf2-9788-461a417c7f40	5d920df12b679a00182bbc73	d84b7b6c-ba29-4759-87fd-b11a3ff74597	2022-11-01T09:31:26Z	87665bc0-88ff-4e8c-9aa1-55118a4a4345	3	1	0	1	TRUE
e4b6d000-e083-4bf2-9788-461a417c7f40	5d920df12b679a00182bbc73	5258e56e-af5a-4ffd-a7ae-1edea390b452	war	-3		2022-11-01T09:25:36Z	540.3999938964844	83.600006103515625	FALSE	1	1	1	TRUE	e4b6d000-e083-4bf2-9788-461a417c7f40	5d920df12b679a00182bbc73	d9776bbb-ea64-42c4-803d-26c64f11f7c1	2022-11-01T09:26:04Z	49d775be-858a-44d3-9c37-7a944f6e161e	3	1	1	1	TRUE
a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	e2f63854-8492-4b7e-be98-2701e80f235c	acceptability of SAI	10		2022-11-01T09:18:33Z	650	400	TRUE	0	0	0	TRUE	a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	9249fa86-1c96-4d8f-9221-15bc8e2dc5e2	2022-11-01T09:26:22Z	43d5ef23-f040-4e21-9c6d-b2a6950c9b4d	6	1	0	1	TRUE
a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	e2f63854-8492-4b7e-be98-2701e80f235c	acceptability of SAI	10		2022-11-01T09:18:33Z	650	400	TRUE	0	0	0	TRUE	a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	ead2d10d-e121-4dee-b1c7-1397464eb203	2022-11-01T09:26:35Z	1c05ef8f-1701-4397-92f0-84b0d1f08de8	6	0	0	1	TRUE
a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	43d5ef23-f040-4e21-9c6d-b2a6950c9b4d	trust in policitical institutions	10		2022-11-01T09:18:33Z	649	577	TRUE	1	1	0	TRUE	a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	d6a41090-c136-4e91-9738-23bdb1e9c9d9	2022-11-01T09:28:41Z	d85815e1-03ff-42ba-92bb-2e0e01e99500	3	1	0	1	TRUE
a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	43d5ef23-f040-4e21-9c6d-b2a6950c9b4d	trust in policitical institutions	10		2022-11-01T09:18:33Z	649	577	TRUE	1	1	0	TRUE	a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	303ac89f-d0ab-4a5e-86e0-6a16e69b3b7a	2022-11-01T09:30:15Z	6839c340-4013-4ebc-be91-8f672abeaf9b	6	0	1	1	TRUE
a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	43d5ef23-f040-4e21-9c6d-b2a6950c9b4d	trust in policitical institutions	10		2022-11-01T09:18:33Z	649	577	TRUE	1	1	0	TRUE	a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	98ff3cef-f3fd-4d11-b7ac-6ca1f392f6d5	2022-11-01T09:37:20Z	0c2acb42-ddd8-4026-94ee-d7da55ed9c5d	6	0	1	1	TRUE
a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	43d5ef23-f040-4e21-9c6d-b2a6950c9b4d	trust in policitical institutions	10		2022-11-01T09:18:33Z	649	577	TRUE	1	1	0	TRUE	a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	b279eb81-ca9d-42b7-8382-29da3f60b751	2022-11-01T09:45:06Z	27531595-744c-4cca-9298-2902608de0d9	9	0	0	1	TRUE
a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	1c05ef8f-1701-4397-92f0-84b0d1f08de8	perceived risks	-2	unforeseen side effects	2022-11-01T09:18:33Z	460	341	TRUE	1	1	0	TRUE	a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	2a00ac05-5c1a-40de-b0d0-859bf8742d7d	2022-11-01T09:26:50Z	f9486cdf-57a9-4439-a387-86e0fd46dc6b	6	0	0	1	TRUE
a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	1c05ef8f-1701-4397-92f0-84b0d1f08de8	perceived risks	-2	unforeseen side effects	2022-11-01T09:18:33Z	460	341	TRUE	1	1	0	TRUE	a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	4d109be9-ecac-402d-a740-3803275e0e88	2022-11-01T09:27:11Z	a4a12d2b-e327-446f-a39a-680c6ab9ef9e	9	0	0	1	TRUE
a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	1c05ef8f-1701-4397-92f0-84b0d1f08de8	perceived risks	-2	unforeseen side effects	2022-11-01T09:18:33Z	460	341	TRUE	1	1	0	TRUE	a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	f9c3b404-a90a-4478-b6de-cecbabce47f1	2022-11-01T09:30:24Z	6839c340-4013-4ebc-be91-8f672abeaf9b	9	0	0	1	TRUE
a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	1c05ef8f-1701-4397-92f0-84b0d1f08de8	perceived risks	-2	unforeseen side effects	2022-11-01T09:18:33Z	460	341	TRUE	1	1	0	TRUE	a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	5ffb9b36-2c92-41ee-a23d-58257eb3e896	2022-11-01T09:42:38Z	3a1223b9-db3c-4925-86dd-bb2d096820ef	9	0	0	1	TRUE
a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	1c05ef8f-1701-4397-92f0-84b0d1f08de8	perceived risks	-2	unforeseen side effects	2022-11-01T09:18:33Z	460	341	TRUE	1	1	0	TRUE	a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	6e573433-b812-4c68-9af8-ae597a86d6ea	2022-11-01T09:47:26Z	8e1c8a0a-ec3a-4682-936d-11a2d3a89482	9	0	1	1	TRUE
a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	1c05ef8f-1701-4397-92f0-84b0d1f08de8	perceived risks	-2	unforeseen side effects	2022-11-01T09:18:33Z	460	341	TRUE	1	1	0	TRUE	a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	7496c78e-b6fb-4a24-b7c5-c1de848a784c	2022-11-01T09:47:52Z	183eafc4-f7d6-4c5a-a897-3fd02e948811	3	1	0	1	TRUE
a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	f35fb1e1-12ec-4a00-938c-603ba3da7e63	positive feelings	1	help the planet	2022-11-01T09:18:33Z	657	243	TRUE	1	1	0	TRUE	a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	78cdef79-36b6-4550-8bee-7c610897e156	2022-11-01T09:25:03Z	1c05ef8f-1701-4397-92f0-84b0d1f08de8	3	0	1	1	TRUE
a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	f35fb1e1-12ec-4a00-938c-603ba3da7e63	positive feelings	1	help the planet	2022-11-01T09:18:33Z	657	243	TRUE	1	1	0	TRUE	a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	ef912149-98a2-4166-ad76-1c7e367e6fce	2022-11-01T09:34:28Z	73032fd0-2083-4993-af5f-51fe924eeba0	9	1	0	1	TRUE
a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	f35fb1e1-12ec-4a00-938c-603ba3da7e63	positive feelings	1	help the planet	2022-11-01T09:18:33Z	657	243	TRUE	1	1	0	TRUE	a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	39888ab8-fadf-48f8-b462-48a3504349df	2022-11-01T09:40:23Z	8e1c8a0a-ec3a-4682-936d-11a2d3a89482	9	1	0	1	TRUE
a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	57767427-030e-4d58-a7a5-0d41719d7cd8	perceived benefits	2	control of temperature	2022-11-01T09:18:33Z	855	301	TRUE	1	1	0	TRUE	a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	ad703af0-76d6-48fa-bad4-a6384bffb242	2022-11-01T09:20:00Z	e2f63854-8492-4b7e-be98-2701e80f235c	9	1	1	1	TRUE
a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	57767427-030e-4d58-a7a5-0d41719d7cd8	perceived benefits	2	control of temperature	2022-11-01T09:18:33Z	855	301	TRUE	1	1	0	TRUE	a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	d86476fc-45a4-4586-95d2-b800b1e2e7e6	2022-11-01T09:24:45Z	f35fb1e1-12ec-4a00-938c-603ba3da7e63	3	1	0	1	TRUE
a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	57767427-030e-4d58-a7a5-0d41719d7cd8	perceived benefits	2	control of temperature	2022-11-01T09:18:33Z	855	301	TRUE	1	1	0	TRUE	a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	c31b3d3f-4054-42f9-9e83-668e6dd558ea	2022-11-01T09:28:47Z	d85815e1-03ff-42ba-92bb-2e0e01e99500	6	1	1	1	TRUE
a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	57767427-030e-4d58-a7a5-0d41719d7cd8	perceived benefits	2	control of temperature	2022-11-01T09:18:33Z	855	301	TRUE	1	1	0	TRUE	a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	3717eaeb-1203-49f3-a63f-9c8f7fdd6347	2022-11-01T09:32:40Z	e2ce4ba6-b64c-4e81-a2bb-29bb71d0ee7f	9	1	0	1	TRUE
a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	a4a12d2b-e327-446f-a39a-680c6ab9ef9e	acid rain	-3	increased acid rain	2022-11-01T09:21:52Z	272	257	FALSE	1	1	1	TRUE	a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	88059f0a-0802-49a4-a013-91a798686969	2022-11-01T09:31:31Z	b9542ec1-754a-4736-b43c-08380f6194f2	9	0	0	1	TRUE
a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	a4a12d2b-e327-446f-a39a-680c6ab9ef9e	acid rain	-3	increased acid rain	2022-11-01T09:21:52Z	272	257	FALSE	1	1	1	TRUE	a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	8758c216-499d-4399-b9a2-16c303a48d0d	2022-11-01T09:35:04Z	15d3171c-dc5e-4198-93fd-426479b61b6c	9	0	0	1	TRUE
a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	f9486cdf-57a9-4439-a387-86e0fd46dc6b	long term committment	-1		2022-11-01T09:22:49Z	307	450	FALSE	1	1	1	TRUE	a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	08a7f397-3004-4cbf-b8b0-043cee658edb	2022-11-01T09:35:17Z	6839c340-4013-4ebc-be91-8f672abeaf9b	3	1	0	1	TRUE
a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	d85815e1-03ff-42ba-92bb-2e0e01e99500	greater good	2	trust in the greater good 	2022-11-01T09:27:36Z	871	586	FALSE	1	1	1	TRUE	a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	b57db745-4869-46bf-a924-3e88c706a9e2	2022-11-01T09:36:39Z	b1ade58d-a0eb-4be8-9573-9cfde726212c	6	1	0	1	TRUE
a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	d85815e1-03ff-42ba-92bb-2e0e01e99500	greater good	2	trust in the greater good 	2022-11-01T09:27:36Z	871	586	FALSE	1	1	1	TRUE	a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	020fa299-332f-4899-9ab5-b1fc50d8591b	2022-11-01T09:43:24Z	3b7cd8ce-caf8-40c0-98bb-2ffe411d8142	6	1	0	1	TRUE
a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	b9542ec1-754a-4736-b43c-08380f6194f2	environmental damage	-3	acid rain will cause further environmental dmage	2022-11-01T09:30:52Z	410	65	FALSE	1	1	1	TRUE	a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	94b5153c-57b5-449e-a02e-6b77f7cb80ab	2022-11-01T09:40:59Z	8e1c8a0a-ec3a-4682-936d-11a2d3a89482	6	0	0	1	TRUE
a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	e2ce4ba6-b64c-4e81-a2bb-29bb71d0ee7f	Cooler environment	2	more comfortable living temperature	2022-11-01T09:32:01Z	1044	283	FALSE	1	1	1	TRUE	a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	fe750559-f14f-4c43-93a7-090baac9b591	2022-11-01T09:33:12Z	73032fd0-2083-4993-af5f-51fe924eeba0	9	1	0	1	TRUE
a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	e2ce4ba6-b64c-4e81-a2bb-29bb71d0ee7f	Cooler environment	2	more comfortable living temperature	2022-11-01T09:32:01Z	1044	283	FALSE	1	1	1	TRUE	a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	7ab9be83-193a-46ea-996d-544eda8dfaac	2022-11-01T09:33:51Z	2274a690-f4bf-40a0-b7c9-5f1e6174558f	6	1	0	1	TRUE
a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	e2ce4ba6-b64c-4e81-a2bb-29bb71d0ee7f	Cooler environment	2	more comfortable living temperature	2022-11-01T09:32:01Z	1044	283	FALSE	1	1	1	TRUE	a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	ebf1bc1c-c45e-4318-a04e-f4f389674bd2	2022-11-01T09:45:47Z	91c9aa1e-ef6b-4ed0-81ee-b5e902711239	3	1	0	1	TRUE
a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	73032fd0-2083-4993-af5f-51fe924eeba0	more wildlife survives	3		2022-11-01T09:32:46Z	1072	103	FALSE	1	1	1	TRUE	a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	104d86c7-02b0-4392-b8c0-ffce7c824e6b	2022-11-01T09:40:30Z	8e1c8a0a-ec3a-4682-936d-11a2d3a89482	6	1	0	1	TRUE
a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	2274a690-f4bf-40a0-b7c9-5f1e6174558f	less environmental change	2		2022-11-01T09:33:25Z	1244	424	FALSE	1	1	1	TRUE	a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	41246740-1fb1-4147-924e-a14afa1685a3	2022-11-01T09:33:59Z	73032fd0-2083-4993-af5f-51fe924eeba0	9	1	1	1	TRUE
a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	2274a690-f4bf-40a0-b7c9-5f1e6174558f	less environmental change	2		2022-11-01T09:33:25Z	1244	424	FALSE	1	1	1	TRUE	a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	146add3d-6d2b-4e2a-b624-8db5a360495c	2022-11-01T09:45:55Z	91c9aa1e-ef6b-4ed0-81ee-b5e902711239	6	1	1	1	TRUE
a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	b1ade58d-a0eb-4be8-9573-9cfde726212c	united world	2	would be a world concept so would unite the planet	2022-11-01T09:35:58Z	865	706	FALSE	1	1	1	TRUE	a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	48df7f6e-08d7-40e3-9e8d-16cd527d00da	2022-11-01T09:46:56Z	d4d41676-ecd4-4758-a423-a620447dc422	3	1	0	1	TRUE
a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	0c2acb42-ddd8-4026-94ee-d7da55ed9c5d	mistrust between nations	-2		2022-11-01T09:36:55Z	649	732	FALSE	1	1	1	TRUE	a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	1f68796c-eeb8-4385-8330-3a6c4e26015c	2022-11-01T09:37:09Z	b1ade58d-a0eb-4be8-9573-9cfde726212c	3	0	1	1	TRUE
a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	9b4f2766-6033-4c51-8d26-97de041c9928	financial cost	-1		2022-11-01T09:37:50Z	82	452	FALSE	1	1	1	TRUE	a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	459a7f8d-0359-4ec8-8d83-c9602b6ee6d8	2022-11-01T09:38:06Z	f9486cdf-57a9-4439-a387-86e0fd46dc6b	3	0	1	1	TRUE
a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	9b4f2766-6033-4c51-8d26-97de041c9928	financial cost	-1		2022-11-01T09:37:50Z	82	452	FALSE	1	1	1	TRUE	a631e557-95b9-4a51-80be-1a31c4c3af90	612d18baf58abea6585a18e7	3dbaea08-6472-470d-9180-048bbec0f284	2022-11-01T09:38:56Z	ff81a704-ad20-4dd7-bfef-9284b354375e	6	0	1	1	TRUE
