CAM	participantCAM	id	text	value	comment	date	x_pos	y_pos	predefinedConcept	isDraggable	isDeletable	isTextChangeable	isActive	text_summarized
21a8ba8d-27b8-49f8-ae0f-bf7c368aba85	noID	4f6d5449-f23d-4615-bf8f-f5a1d2e67d63	increased energy costs	-2		2023-12-10T15:38:26Z	900	463	FALSE	1	1	1	TRUE	costs_negative
21a8ba8d-27b8-49f8-ae0f-bf7c368aba85	noID	a8cdf5b0-8c14-4ace-a348-99cfa62bae43	colder winters	-3		2023-12-10T15:38:46Z	656	490	FALSE	1	1	1	TRUE	weather_negative
21a8ba8d-27b8-49f8-ae0f-bf7c368aba85	noID	194dceec-93a2-4d08-ad21-f06ad93c4c6d	increasing ocean temperatures	-3		2023-12-10T15:39:34Z	467	381	FALSE	1	1	1	TRUE	global warming_negative
21a8ba8d-27b8-49f8-ae0f-bf7c368aba85	noID	37512510-7a16-4fa2-bf79-2af792408ee7	melting ice caps	-3		2023-12-10T15:40:03Z	464	264	FALSE	1	1	1	TRUE	global warming_negative
21a8ba8d-27b8-49f8-ae0f-bf7c368aba85	noID	7e2c7ff6-bec9-4d6a-8187-f6954f035fa6	higher tides	-1		2023-12-10T15:40:32Z	454	175	FALSE	1	1	1	TRUE	rising sea level_negative
21a8ba8d-27b8-49f8-ae0f-bf7c368aba85	noID	3d47636d-fbf6-4f1f-a141-680094c612e9	land erosion	-3		2023-12-10T15:40:53Z	316	210	FALSE	1	1	1	TRUE	destruction of the environment_negative
21a8ba8d-27b8-49f8-ae0f-bf7c368aba85	noID	0fb1a716-9074-46f7-b028-acdcf4a7997c	extreme weather events	-3		2023-12-10T15:41:17Z	524	497	FALSE	1	1	1	TRUE	natural disaster_negative
21a8ba8d-27b8-49f8-ae0f-bf7c368aba85	noID	5f5329ea-be62-4566-850c-d5be0e4729d3	loss of life	-3		2023-12-10T15:41:44Z	529	589	FALSE	1	1	1	TRUE	danger to humanity_negative
21a8ba8d-27b8-49f8-ae0f-bf7c368aba85	noID	715d30e1-d16d-408f-af59-a64fadaf8dee	loss of property	-2		2023-12-10T15:41:58Z	397	551	FALSE	1	1	1	TRUE	destruction of the environment_negative
d8a91574-98c8-4f04-98ae-445018bb73e0	noID	db4a38a2-9d31-4081-964d-52c16686f0fb	Climate Change	0		2023-12-10T15:43:46Z	650	400	TRUE	0	0	0	TRUE	Climate Change_neutral
d8a91574-98c8-4f04-98ae-445018bb73e0	noID	1110c1a8-93eb-4d53-b8f8-92003d543e04	Recycling	2	"This is all recycling, both industrial and household
"	2023-12-10T15:43:58Z	850	279	FALSE	1	1	1	TRUE	environmental friendly behavior_positive
d8a91574-98c8-4f04-98ae-445018bb73e0	noID	19fb30e8-132c-4184-85fa-5c4781ffb04e	Industrial recycling	-3	This is the place where the most recycling should take place, but it doesn't. Industry helps to place the responsibility at the feet of homeowners, who aren't the major polluters.	2023-12-10T15:44:51Z	831	154	FALSE	1	1	1	TRUE	environmental friendly behavior_negative
d8a91574-98c8-4f04-98ae-445018bb73e0	noID	5313bbc9-fcc1-47f3-a8d8-137844f225f2	Household recycling	1	This includes buying sustainably and recycling responsibly. It has little effect on climate change.	2023-12-10T15:44:52Z	1071	163	FALSE	1	1	1	TRUE	environmental friendly behavior_positive
d8a91574-98c8-4f04-98ae-445018bb73e0	noID	d1977763-63e7-446a-b682-96641620b2a1	Electric vehicles	2	Lowering pollution through fewer emissions	2023-12-10T15:47:13Z	863	521	FALSE	1	1	1	TRUE	environmental friendly behavior_positive
d8a91574-98c8-4f04-98ae-445018bb73e0	noID	2fe1d575-8ea9-4a58-8615-fba5e17a921f	Weather changes	-2	Stronger hurricanes, wildfires, etc.	2023-12-10T15:48:07Z	426	302	FALSE	1	1	1	TRUE	natural disaster_negative
d8a91574-98c8-4f04-98ae-445018bb73e0	noID	66c3346f-da92-471f-b357-31d4f02f088d	Carbon Cleaning	3	Possible solution with offsets and clearing of CO2 from the air	2023-12-10T15:48:35Z	568	121	FALSE	1	1	1	TRUE	green technologies_positive
d8a91574-98c8-4f04-98ae-445018bb73e0	noID	41f9870a-9faa-472c-b520-06051ef9e3d2	Industrialists	-2	People take advantage of the hope of carbon cleaning and try to take advantage for financial gain. Climate change shouldn't be an opportunity to make money.	2023-12-10T15:49:21Z	336	121	FALSE	1	1	1	TRUE	industry_negative
d8a91574-98c8-4f04-98ae-445018bb73e0	noID	ffe47ccd-4fb4-440f-ad9c-d601049a39be	Scientists	0	The front line in the climate change fight and in the concept of carbon cleaning.	2023-12-10T15:50:34Z	679	69	FALSE	1	1	1	TRUE	science_neutral
d8a91574-98c8-4f04-98ae-445018bb73e0	noID	06e26748-8ca6-44ce-abba-a45237428fb9	Water Supply	-2	Climate change affects how we use our water resources	2023-12-10T15:51:16Z	458	542	FALSE	1	1	1	TRUE	scarcity_negative
d8a91574-98c8-4f04-98ae-445018bb73e0	noID	5fe2a6ee-bdc3-40b4-ac03-368d73fa43ae	Propaganda	-3	There is so much negative and positive propaganda around climate change. There's no one source that simply tells the truth.	2023-12-10T15:52:07Z	680	644	FALSE	1	1	1	TRUE	politics_negative
d8a91574-98c8-4f04-98ae-445018bb73e0	noID	0166538d-3eab-4b97-ad79-349fff0b5809	Animal extinction	-1		2023-12-10T15:52:49Z	1055	409	FALSE	1	1	1	TRUE	destruction of the environment_negative
d8a91574-98c8-4f04-98ae-445018bb73e0	noID	7b68d00f-0839-4b6a-9e4e-92157abca8e9	Politicians	-3	Politicians use climate change as a talking point to inflame their bases. They should be speaking about the problem rationally.	2023-12-10T15:54:12Z	573	718	FALSE	1	1	1	TRUE	politics_negative
d8a91574-98c8-4f04-98ae-445018bb73e0	noID	1ccf7464-f4fd-49fd-bac2-c521e943e082	Capitalists	-2	Businesses use climate change as a selling point, both in the way they work sustainably and in the ways they ignore the issue. 	2023-12-10T15:55:04Z	787	708	FALSE	1	1	1	TRUE	capitalism_negative
d8a91574-98c8-4f04-98ae-445018bb73e0	noID	42dcfbc2-245e-4bca-9607-4454d880416d	Immigration	0	People fleeing countries because of climate change effects	2023-12-10T15:56:19Z	197	441	FALSE	1	1	1	TRUE	social consequences_neutral
d8a91574-98c8-4f04-98ae-445018bb73e0	noID	704cc17a-b8d9-44c5-8f03-4faa1580c515	Home gardens	3	A solution for individuals to trangress the industrial farm machine	2023-12-10T15:56:49Z	1144	280	FALSE	1	1	1	TRUE	environmental friendly behavior_positive
d8a91574-98c8-4f04-98ae-445018bb73e0	noID	76f74480-9b53-4504-bd08-44d9f6a6003c	Alternative power	3	Wind, solar, water	2023-12-10T15:58:54Z	219	579	FALSE	1	1	1	TRUE	green technologies_positive
23efd63d-7bd1-4d47-b6b0-d0242906b1eb	noID	11ab6741-dcd1-4702-86a3-5dd093cf2ca7	Climate Change	10	"
"	2023-12-10T15:59:10Z	650	400	TRUE	0	0	0	TRUE	Climate Change_ambivalent
23efd63d-7bd1-4d47-b6b0-d0242906b1eb	noID	bb94e2a0-7cd7-4d60-a456-b86b6c2781d2	heatwaves	-3		2023-12-10T16:01:39Z	655	519	FALSE	1	1	1	TRUE	natural disaster_negative
23efd63d-7bd1-4d47-b6b0-d0242906b1eb	noID	55166eca-f49d-43ca-a62c-28f450b15c49	pollution in air	-3		2023-12-10T16:02:59Z	457	376	FALSE	1	1	1	TRUE	environmental pollution_negative
23efd63d-7bd1-4d47-b6b0-d0242906b1eb	noID	e7901d3c-a7e1-4285-8485-53a11c1ae5e1	droughts	-3		2023-12-10T16:14:44Z	434	516	FALSE	1	1	1	TRUE	natural disaster_negative
23efd63d-7bd1-4d47-b6b0-d0242906b1eb	noID	1f2bd4d8-6fd2-48cf-874a-d61e3721b97d	warmer ocean water	-3		2023-12-10T16:14:56Z	809	420	FALSE	1	1	1	TRUE	global warming_negative
23efd63d-7bd1-4d47-b6b0-d0242906b1eb	noID	088cecff-1c0a-403c-8827-5cbf55dc53a4	shorter winters	3		2023-12-10T16:34:53Z	675	328	FALSE	1	1	1	TRUE	global warming_positive
23efd63d-7bd1-4d47-b6b0-d0242906b1eb	noID	aac819b4-fb94-42e1-a925-ed237b68afc6	extreme weather	-3		2023-12-10T16:39:30Z	755.5	256	FALSE	1	1	1	TRUE	natural disaster_negative
23efd63d-7bd1-4d47-b6b0-d0242906b1eb	noID	d7442de9-4bc8-4dbb-a8ac-8a543e9cc928	loss of biodiversity	-3		2023-12-10T16:39:57Z	396	289	FALSE	1	1	1	TRUE	destruction of the environment_negative
23efd63d-7bd1-4d47-b6b0-d0242906b1eb	noID	90ada75d-7a17-4af8-9fb2-308cc7c7db1a	ocean acid	-3		2023-12-10T16:50:16Z	931	163	FALSE	1	1	1	TRUE	destruction of the environment_negative
23efd63d-7bd1-4d47-b6b0-d0242906b1eb	noID	6d92f450-7442-4847-97a5-e5825954be80	water scarce	-3		2023-12-10T16:51:02Z	574	175	FALSE	1	1	1	TRUE	scarcity_negative
23efd63d-7bd1-4d47-b6b0-d0242906b1eb	noID	297aa2c3-4111-45c4-98c9-4a43f4f84f8b	impact on agriculture	-3		2023-12-10T16:55:31Z	988	306	FALSE	1	1	1	TRUE	impact on agriculture_negative
23efd63d-7bd1-4d47-b6b0-d0242906b1eb	noID	04d033c0-4df8-4793-bf56-c2e8a5cc9742	health risks	-3		2023-12-10T16:55:45Z	850	527	FALSE	1	1	1	TRUE	danger to humanity_negative
1d6b01e6-4c74-426f-8c9c-3636920a2c54	noID	8f46a1f9-9fdb-4ddc-9bf4-92341ab5a5f5	Climate Change	0		2023-12-10T15:57:39Z	650	400	TRUE	0	0	0	TRUE	Climate Change_neutral
1d6b01e6-4c74-426f-8c9c-3636920a2c54	noID	4ff2a6fb-538a-4cd3-8872-9cc071ce505d	Warmer Temperatures	1	"warmer winters, hotter summers
"	2023-12-10T15:58:19Z	873	325	FALSE	1	1	1	TRUE	global warming_positive
1d6b01e6-4c74-426f-8c9c-3636920a2c54	noID	1bea4d02-877b-4b20-bcf9-9abf0e39ee84	Melting Icebergs	-3	Animals dying in Antarctica 	2023-12-10T15:59:20Z	727	163	FALSE	1	1	1	TRUE	global warming_negative
1d6b01e6-4c74-426f-8c9c-3636920a2c54	noID	b3af7403-7990-4bf2-ae09-98ef4fbe092d	Warming ocean temps	-3		2023-12-10T16:00:30Z	408	238	FALSE	1	1	1	TRUE	global warming_negative
1d6b01e6-4c74-426f-8c9c-3636920a2c54	noID	b432671b-6939-4e5b-a904-1c889dc120d3	Shorter Winters	2		2023-12-10T16:02:41Z	1004	671	FALSE	1	1	1	TRUE	global warming_positive
1d6b01e6-4c74-426f-8c9c-3636920a2c54	noID	02937db3-5342-4971-a473-64bf63184a72	Longer Summers	3		2023-12-10T16:03:09Z	1058	311	FALSE	1	1	1	TRUE	global warming_positive
1d6b01e6-4c74-426f-8c9c-3636920a2c54	noID	4e854b7f-039d-418a-a489-d88c42f54cb6	Dying Pollinators	-3		2023-12-10T16:04:02Z	655	645	FALSE	1	1	1	TRUE	destruction of the environment_negative
1d6b01e6-4c74-426f-8c9c-3636920a2c54	noID	e78e2f97-15b2-434d-a1de-6f34bff4f838	Starving Polar Bears	-3		2023-12-10T16:05:49Z	938	107	FALSE	1	1	1	TRUE	destruction of the environment_negative
1d6b01e6-4c74-426f-8c9c-3636920a2c54	noID	4ac6ba58-7293-41b4-9053-e933915eefd7	Decline in Food	-3	"Fewer honey bees, less food sources in nature
"	2023-12-10T16:07:15Z	818	477	FALSE	1	1	1	TRUE	scarcity_negative
1d6b01e6-4c74-426f-8c9c-3636920a2c54	noID	bf318422-cb54-4058-8bdc-357ddf41605c	Less water	-3	Animals such as elephants dying	2023-12-10T16:09:57Z	380	472	FALSE	1	1	1	TRUE	scarcity_negative
1d6b01e6-4c74-426f-8c9c-3636920a2c54	noID	a217566e-cc82-41c4-80b3-abf537d0e234	Mild winters	2		2023-12-10T16:10:28Z	482	584	FALSE	1	1	1	TRUE	global warming_positive
1d6b01e6-4c74-426f-8c9c-3636920a2c54	noID	6095bbd9-9234-4e2e-bd46-67b3f9610bb1	Depleted ozone	-2		2023-12-10T16:10:54Z	203	352	FALSE	1	1	1	TRUE	destruction of the environment_negative
1d6b01e6-4c74-426f-8c9c-3636920a2c54	noID	398f84de-6ca8-47f8-9de3-52a49d77d603	starving animals	-3		2023-12-10T16:12:03Z	830	633	FALSE	1	1	1	TRUE	destruction of the environment_negative
31d6b4fe-e84c-45fb-beca-83e2454e99b8	noID	686cfb68-452f-4635-aa38-1a2424877f6a	Climate Change	-3	I believe that climate change is being used as a control mechanism to enslave the masses	2023-12-10T15:54:19Z	650	400	TRUE	0	0	0	TRUE	Climate Change_negative
31d6b4fe-e84c-45fb-beca-83e2454e99b8	noID	7a7edc9f-4cd3-4bf8-948e-14475c705961	Media	-3	The term climate change is used by media and Hollywood as a scare tactic to get people to accept loss of freedom and keep people on edge about consumption habits	2023-12-10T15:55:36Z	797.5	307	FALSE	1	1	1	TRUE	conspirative narration_negative
31d6b4fe-e84c-45fb-beca-83e2454e99b8	noID	b15d1d19-f6db-4dfb-9353-aaa0fdc0744e	Altruism	-3	Forced altruism takes away people ability to create	2023-12-10T15:59:48Z	795.5	183	FALSE	1	1	1	TRUE	selflessness_negative
31d6b4fe-e84c-45fb-beca-83e2454e99b8	noID	1fe8012c-e79c-40ee-9b25-1cff6e1c1dfb	Government regulation	-3	Companies are forced to adhere to EPA standards which can be costly and limit creativity	2023-12-10T16:00:25Z	791.5	490	FALSE	1	1	1	TRUE	political measures against climate change_negative
31d6b4fe-e84c-45fb-beca-83e2454e99b8	noID	c2093ba3-7ae9-46a6-bcca-4211d241ede9	Economics	-3	These policies limit the kinds and types of resources that can be use Ex: Coal which America has in abundance but does not hardly use.	2023-12-10T16:01:16Z	956.5	473	FALSE	1	1	1	TRUE	economy_negative
31d6b4fe-e84c-45fb-beca-83e2454e99b8	noID	84e61d50-07a8-44cf-90fe-972413f05e40	National Parks	2	with government funding and a mind toward the environment we do protect what God naturally created and preserve what is important the creation of the natural world	2023-12-10T16:03:32Z	962.5	333	FALSE	1	1	1	TRUE	protection of the environment_positive
31d6b4fe-e84c-45fb-beca-83e2454e99b8	noID	cd7f5467-b8cd-4f5d-8833-0065cfe17693	Living Conditions	-3	Americas wealth is diminished because of  excesive regulations	2023-12-10T16:05:44Z	1072.5	554	FALSE	1	1	1	TRUE	danger to humanity_negative
31d6b4fe-e84c-45fb-beca-83e2454e99b8	noID	3bc5c477-0a85-4aed-ad50-4ba099af8e31	Health	10	The foods are healthier but nutrients are lacking with the limiting of meat consumption.	2023-12-10T16:06:50Z	531.5	283	FALSE	1	1	1	TRUE	health and food_ambivalent
31d6b4fe-e84c-45fb-beca-83e2454e99b8	noID	7b2c55b3-4fb6-4cc1-8c08-8ca737683fb2	Government power	-3	Government gains more control over the people.	2023-12-10T16:07:42Z	563.5	473	FALSE	1	1	1	TRUE	government overpower_negative
31d6b4fe-e84c-45fb-beca-83e2454e99b8	noID	d60cac34-3237-4408-93fc-c1323b9e9628	Fear	-2	The public cannot make it's own decisions that lead to good for the envirement and themselves	2023-12-10T16:08:28Z	690.5	576	FALSE	1	1	1	TRUE	negative emotions_negative
31d6b4fe-e84c-45fb-beca-83e2454e99b8	noID	83f223eb-967f-440b-9274-6f355c5bcf76	Clear minds	10	People become smarter with healthier food as long as it is not bio engineered in the name of saving the climate 	2023-12-10T16:09:42Z	572.5	129	FALSE	1	1	1	TRUE	conspirative narration_ambivalent
31d6b4fe-e84c-45fb-beca-83e2454e99b8	noID	c4711426-68ef-488c-8ba1-5538ee545f72	Politics	-3	As the public believes the lies of climate change and it is taught in our schools, people relate it to morality which in turn makes their politics support limitation and a slew of other bad ideas	2023-12-10T16:10:58Z	404.5	335	FALSE	1	1	1	TRUE	politics_negative
31d6b4fe-e84c-45fb-beca-83e2454e99b8	noID	284eb616-6d30-4c39-a5bd-b3cf206c595a	More demorats	-3	Used to take away indavidual freedom	2023-12-10T16:13:25Z	337.5	444	FALSE	1	1	1	TRUE	political conspiracy_negative
89db5849-2034-466c-a8ed-2817eba8325d	noID	18c83ed2-8590-41bd-a2a2-f8f2e2b23dfe	Climate Change	0		2023-12-10T16:01:11Z	650	400	TRUE	0	0	0	TRUE	Climate Change_neutral
89db5849-2034-466c-a8ed-2817eba8325d	noID	114ebda3-a437-4476-9d40-f3f50dc3b2cb	warmer weather	-2		2023-12-10T16:02:48Z	812	293.3333	FALSE	1	1	1	TRUE	global warming_negative
89db5849-2034-466c-a8ed-2817eba8325d	noID	282fef81-9e08-4a72-973b-2ea3b3007e83	melting glaciers	-3		2023-12-10T16:05:47Z	844	419.3333	FALSE	1	1	1	TRUE	global warming_negative
89db5849-2034-466c-a8ed-2817eba8325d	noID	9f13be80-967d-4036-8b61-2503d783824a	loss on wildlife	-3		2023-12-10T16:05:48Z	963	331.3333	FALSE	1	1	1	TRUE	destruction of the environment_negative
89db5849-2034-466c-a8ed-2817eba8325d	noID	0b284a17-b640-4294-a852-cbf785457460	rising sea level	-3		2023-12-10T16:05:52Z	919	187.3333	FALSE	1	1	1	TRUE	rising sea level_negative
89db5849-2034-466c-a8ed-2817eba8325d	noID	9afaec5d-c307-4123-b373-a0c8a5dd9267	widespread disease	-3		2023-12-10T16:09:54Z	696	159.3333	FALSE	1	1	1	TRUE	danger to humanity_negative
89db5849-2034-466c-a8ed-2817eba8325d	noID	9a0d19a5-9fe8-4619-90c7-c08d0f8c7c83	solar power	3		2023-12-10T16:10:42Z	516	323.3333	FALSE	1	1	1	TRUE	green technologies_positive
89db5849-2034-466c-a8ed-2817eba8325d	noID	c1c89597-a7e9-4196-829e-60b75c994b94	wind power	3		2023-12-10T16:10:43Z	520	484.3333	FALSE	1	1	1	TRUE	green technologies_positive
89db5849-2034-466c-a8ed-2817eba8325d	noID	28da8326-6329-439a-b7c2-f1a95e4f15bf	battery power	1		2023-12-10T16:13:48Z	353	264.3333	FALSE	1	1	1	TRUE	green technologies_positive
89db5849-2034-466c-a8ed-2817eba8325d	noID	29c4e17d-c1eb-4257-a96a-84ddef66efdd	lessen carbon footprint	2		2023-12-10T16:13:49Z	338	516.3333	FALSE	1	1	1	TRUE	environmental friendly behavior_positive
89db5849-2034-466c-a8ed-2817eba8325d	noID	1cddd024-8925-4791-bfa3-4da1ae81308b	consume less meat	0		2023-12-10T16:14:44Z	487	133.3333	FALSE	1	1	1	TRUE	environmental friendly behavior_neutral
89db5849-2034-466c-a8ed-2817eba8325d	noID	1317d1cd-6ac7-4716-91ca-da5b1c84b696	cleaner fuel	3		2023-12-10T16:15:08Z	191	289.3333	FALSE	1	1	1	TRUE	green technologies_positive
1e3031d9-8399-4c06-aa8c-3fe0c319be36	noID	3d4b805e-ad7f-4d8c-982a-3acc2126761f	Climate Change	0		2023-12-10T16:54:54Z	650	400	TRUE	0	0	0	TRUE	Climate Change_neutral
1e3031d9-8399-4c06-aa8c-3fe0c319be36	noID	7a7269eb-ed71-461f-a1eb-73353f23c663	Weather Changes	3	Has usually been constant	2023-12-10T16:55:32Z	845.5	286	FALSE	1	1	1	TRUE	weather_positive
1e3031d9-8399-4c06-aa8c-3fe0c319be36	noID	ad5d7f0c-fc0c-49c4-8e79-a11fd499a929	Rain	2		2023-12-10T16:56:44Z	1044.5	205	FALSE	1	1	1	TRUE	weather_positive
1e3031d9-8399-4c06-aa8c-3fe0c319be36	noID	ebd991a8-20d1-480e-9ea6-7107b94aabfb	Sunny	3		2023-12-10T16:57:06Z	1026.5	321	FALSE	1	1	1	TRUE	positive consequences_positive
1e3031d9-8399-4c06-aa8c-3fe0c319be36	noID	db0c22a7-c721-44a1-b945-77da134e69a8	Storms	-1		2023-12-10T16:57:38Z	758.5	116	FALSE	1	1	1	TRUE	natural disaster_negative
1e3031d9-8399-4c06-aa8c-3fe0c319be36	noID	3c3251c7-40f5-432c-af81-2f2f2ca7b1f0	Disasters	-3		2023-12-10T16:58:07Z	620.5	176	FALSE	1	1	1	TRUE	natural disaster_negative
1e3031d9-8399-4c06-aa8c-3fe0c319be36	noID	4ed3b12a-7706-45cd-9171-ee617dfa0934	Snow	10	Can be a good thing and can be a bad thing.	2023-12-10T16:59:00Z	954.5	127	FALSE	1	1	1	TRUE	global warming_ambivalent
1e3031d9-8399-4c06-aa8c-3fe0c319be36	noID	dfdcff5c-f0c6-4d04-8500-5f2a1c7e485a	Tornadoes	-3		2023-12-10T17:00:26Z	453.5	128	FALSE	1	1	1	TRUE	natural disaster_negative
1e3031d9-8399-4c06-aa8c-3fe0c319be36	noID	0d4519cf-8e02-4b9e-ab10-e184a3f46ae0	Hurricanes	-3		2023-12-10T17:00:44Z	436.5	220	FALSE	1	1	1	TRUE	natural disaster_negative
1e3031d9-8399-4c06-aa8c-3fe0c319be36	noID	af16491b-3eb2-4abc-af86-26b153621bcc	Tsunamis	-3		2023-12-10T17:01:05Z	594.5	54	FALSE	1	1	1	TRUE	natural disaster_negative
1e3031d9-8399-4c06-aa8c-3fe0c319be36	noID	96d79fef-cfa5-4fc0-bdf1-00926eca9c7d	Coolness	2		2023-12-10T17:01:40Z	951.5	434	FALSE	1	1	1	TRUE	weather_positive
1e3031d9-8399-4c06-aa8c-3fe0c319be36	noID	0c784851-3e43-41b5-84cb-46fabe7a90fb	Hot	-1		2023-12-10T17:01:57Z	845.5	474	FALSE	1	1	1	TRUE	global warming_negative
1e3031d9-8399-4c06-aa8c-3fe0c319be36	noID	cc29bbbb-2239-4a35-bb69-213fc05561c1	Freezing Temparatures	-3		2023-12-10T17:02:44Z	735.5	474	FALSE	1	1	1	TRUE	weather_negative
97cbf725-0fa3-4f23-b7ba-78b6465f8576	noID	287694a5-ae10-4349-86aa-0d6d35cf429d	Climate Change	0		2023-12-10T17:49:06Z	650	400	TRUE	0	0	0	TRUE	Climate Change_neutral
97cbf725-0fa3-4f23-b7ba-78b6465f8576	noID	c36ee399-8251-46b6-a633-f86288a8538e	Pollution	-3	Humans driving cars cause pollution	2023-12-10T17:51:30Z	439	309	FALSE	1	1	1	TRUE	environmental pollution_negative
97cbf725-0fa3-4f23-b7ba-78b6465f8576	noID	25d9e5bf-35b1-449e-a622-4409ab18ab27	Severity weight	-3	Not Everybody believes that its a problem	2023-12-10T17:51:33Z	486	507	FALSE	1	1	1	TRUE	denial_negative
97cbf725-0fa3-4f23-b7ba-78b6465f8576	noID	d4f883b4-0335-4618-b1b8-32c1cbeb20f6	Bad Science practices	-2	Science is ineffective at solving problems at times.	2023-12-10T17:58:10Z	646	280	FALSE	1	1	1	TRUE	science_negative
97cbf725-0fa3-4f23-b7ba-78b6465f8576	noID	1009aa5e-e0a6-4fbb-8b41-e98a7d3030bf	Adaptation	2	People adapt quickly to new climates.	2023-12-10T18:00:13Z	834	399	FALSE	1	1	1	TRUE	Human adaptability_positive
97cbf725-0fa3-4f23-b7ba-78b6465f8576	noID	d1f1be71-2bfb-4495-8490-88b18bdd4cf5	Fossil Fuels	3	Useful Resources that help us.	2023-12-10T18:00:57Z	739	516	FALSE	1	1	1	TRUE	man made_positive
97cbf725-0fa3-4f23-b7ba-78b6465f8576	noID	3d9b71a9-0603-4edb-a3fd-0e0b6fe205ee	Benefits	1	Fossil Fuels	2023-12-10T18:01:50Z	637	628	FALSE	1	1	1	TRUE	rest_positive
97cbf725-0fa3-4f23-b7ba-78b6465f8576	noID	450bb3df-443d-48d1-97e7-f77130eee397	Economic Growth	2	more money	2023-12-10T18:02:11Z	942	597	FALSE	1	1	1	TRUE	economy_positive
97cbf725-0fa3-4f23-b7ba-78b6465f8576	noID	67e59d7e-8af0-451f-8566-f751e0b7de5f	Hot temperatures	-3		2023-12-10T18:02:42Z	514	180	FALSE	1	1	1	TRUE	global warming_negative
97cbf725-0fa3-4f23-b7ba-78b6465f8576	noID	16df96e1-99ad-480f-9b2c-daa19d25f20e	Icebergs melting	-2		2023-12-10T18:03:05Z	302	449	FALSE	1	1	1	TRUE	global warming_negative
97cbf725-0fa3-4f23-b7ba-78b6465f8576	noID	2965fa66-0353-4ace-af97-6c38494ae402	More water	10		2023-12-10T18:03:22Z	811	266	FALSE	1	1	1	TRUE	rising sea level_ambivalent
97cbf725-0fa3-4f23-b7ba-78b6465f8576	noID	c5d52b11-2872-43b7-b99f-002717a75bef	Natural resource exploitation	2		2023-12-10T18:04:07Z	931	331	FALSE	1	1	1	TRUE	Natural resource exploitation_positive
97cbf725-0fa3-4f23-b7ba-78b6465f8576	noID	c3b8733d-ad4d-4c9c-9171-a529346b0c86	Taxes	-3		2023-12-10T18:04:27Z	601	521	FALSE	1	1	1	TRUE	politics_negative
fa866b32-85b4-417a-8c9d-46279a8b26c3	noID	25ec5042-353f-45af-a2c1-8b1608623401	Climate Change	0		2023-12-10T18:54:39Z	650	400	TRUE	0	0	0	TRUE	Climate Change_neutral
fa866b32-85b4-417a-8c9d-46279a8b26c3	noID	41daba73-4e03-403b-9445-17c8acde28d3	fossil fuels	10		2023-12-10T18:55:17Z	856	406	FALSE	1	1	1	TRUE	man made_ambivalent
fa866b32-85b4-417a-8c9d-46279a8b26c3	noID	abf0c0e5-49b9-4ef7-8d7d-102550d7f289	renewable energy	1		2023-12-10T18:56:16Z	680	565	FALSE	1	1	1	TRUE	green technologies_positive
fa866b32-85b4-417a-8c9d-46279a8b26c3	noID	90e59341-19a5-4869-9765-b641f1faf78c	electric cars	1		2023-12-10T18:56:47Z	564	658	FALSE	1	1	1	TRUE	environmental friendly behavior_positive
fa866b32-85b4-417a-8c9d-46279a8b26c3	noID	da8f1a5c-19d3-4d09-b1b5-f33a8169a380	pollution	-2		2023-12-10T18:57:20Z	905	542	FALSE	1	1	1	TRUE	environmental pollution_negative
fa866b32-85b4-417a-8c9d-46279a8b26c3	noID	482075e2-47ae-494b-8533-d1584929dee2	wildfires	-3		2023-12-10T18:57:51Z	568	129	FALSE	1	1	1	TRUE	natural disaster_negative
fa866b32-85b4-417a-8c9d-46279a8b26c3	noID	b9d1576a-7aa7-4acc-978c-6749372fe2a2	natural disasters	-3		2023-12-10T18:58:40Z	722	225	FALSE	1	1	1	TRUE	natural disaster_negative
fa866b32-85b4-417a-8c9d-46279a8b26c3	noID	9f17b425-bd4b-406b-831a-ed017c27cf78	arctic ice melting	-3		2023-12-10T19:00:04Z	930	181	FALSE	1	1	1	TRUE	global warming_negative
fa866b32-85b4-417a-8c9d-46279a8b26c3	noID	03de85be-e34a-43a2-b082-53ccb1d2e9cb	deforestation	-3		2023-12-10T19:03:57Z	775	120	FALSE	1	1	1	TRUE	destruction of the environment_negative
fa866b32-85b4-417a-8c9d-46279a8b26c3	noID	53e9ab4b-5ac3-4e5a-a133-ad61dd90a46d	farming	1		2023-12-10T19:04:13Z	762	673	FALSE	1	1	1	TRUE	impact on agriculture_positive
fa866b32-85b4-417a-8c9d-46279a8b26c3	noID	fae7f9ba-f6e4-4b67-ab6d-4bcb6c0d039a	capitalism	10		2023-12-10T19:05:52Z	458	380	FALSE	1	1	1	TRUE	capitalism_ambivalent
fa866b32-85b4-417a-8c9d-46279a8b26c3	noID	739334fc-43d1-47ff-af82-e78eb42903e5	trade	1		2023-12-10T19:06:47Z	349	518	FALSE	1	1	1	TRUE	economy_positive
fa866b32-85b4-417a-8c9d-46279a8b26c3	noID	672f25e8-5a9b-49a9-b588-51af4e9cfd35	politics	2		2023-12-10T19:07:16Z	504	494	FALSE	1	1	1	TRUE	politics_positive
5513bc56-49b5-407e-a1ec-11c3b622c1cf	noID	ad7ab73c-60b1-4725-b4b5-4f8a5880036b	Climate Change	0		2023-12-10T19:51:34Z	650	400	TRUE	0	0	0	TRUE	Climate Change_neutral
