CAM	participantCAM	id	text	value	comment	date	x_pos	y_pos	isDraggable	isDeletable	isTextChangeable	isActive
1761r	ID129t2_1761	27416	Abenteuerlich	1	NA	23:01:52	396	20	NA	NA	NA	NA
1761r	ID129t2_1761	27415	umweltfreundlich_positive	3	NA	23:01:19	824	71	NA	NA	NA	NA
1761r	ID129t2_1761	27414	Weniger Kontrolle	-2	NA	23:00:49	890	432	NA	NA	NA	NA
1761r	ID129t2_1761	27413	Manchmal Dreckig	-3	NA	23:00:09	890	296	NA	NA	NA	NA
1761r	ID129t2_1761	27412	Frustrationshupfer	-3	NA	22:59:47	20	544	NA	NA	NA	NA
1761r	ID129t2_1761	27411	Oft schneller	2	NA	22:58:06	20	228	NA	NA	NA	NA
1761r	ID129t2_1761	27410	Staurisiko	-3	NA	22:57:32	124	438	NA	NA	NA	NA
1761r	ID129t2_1761	27409	Teurer	-2	NA	23:04:24	205	545	NA	NA	NA	NA
1761r	ID129t2_1761	27407	Eigener Pkw_neutral	0	NA	NA	273	345	NA	NA	NA	NA
1761r	ID129t2_1761	27406	Öffentliche Verkehrsmittel_neutral	0	NA	NA	574	346	NA	NA	NA	NA
1762	ID130_1762	27441	Abo	1	NA	NA	830	453	NA	NA	NA	NA
1762	ID130_1762	27440	Dauer	-1	NA	NA	598	20	NA	NA	NA	NA
1762	ID130_1762	27439	Flexibilität	2	NA	NA	811	57	NA	NA	NA	NA
1762	ID130_1762	27438	Privatsphäre	2	NA	NA	35	487	NA	NA	NA	NA
1762	ID130_1762	27437	Kosten_negative	-1	NA	NA	346	144	NA	NA	NA	NA
1762	ID130_1762	27436	Umweltschutz	3	NA	NA	481	511	NA	NA	NA	NA
1762	ID130_1762	27435	Natur	3	NA	10:31:58	213	544	NA	NA	NA	NA
1762	ID130_1762	27434	Benzin_negative	-1	NA	NA	220	97	NA	NA	NA	NA
1762	ID130_1762	27433	Tickets	0	NA	NA	781	277	NA	NA	NA	NA
1762	ID130_1762	27432	Kosten_negative	-2	NA	NA	397	20	NA	NA	NA	NA
1762	ID130_1762	27431	Eigener Pkw_neutral	0	NA	NA	200	346	NA	NA	NA	NA
1762	ID130_1762	27430	Öffentliche Verkehrsmittel_neutral	0	NA	NA	574	346	NA	NA	NA	NA
1762r	ID130t2_1762	27441	Abo	1	NA	NA	830	453	NA	NA	NA	NA
1762r	ID130t2_1762	27440	Dauer	-1	NA	NA	598	20	NA	NA	NA	NA
1762r	ID130t2_1762	27439	Flexibilität	2	NA	NA	811	57	NA	NA	NA	NA
1762r	ID130t2_1762	27438	Privatsphäre	2	NA	NA	35	487	NA	NA	NA	NA
1762r	ID130t2_1762	27437	Kosten_negative	-1	NA	NA	346	144	NA	NA	NA	NA
1762r	ID130t2_1762	27436	Umweltschutz	3	NA	NA	481	511	NA	NA	NA	NA
1762r	ID130t2_1762	27435	Natur	3	NA	10:31:58	213	544	NA	NA	NA	NA
1762r	ID130t2_1762	27434	Benzin_negative	-1	NA	NA	220	97	NA	NA	NA	NA
1762r	ID130t2_1762	27433	Tickets	0	NA	NA	781	277	NA	NA	NA	NA
1762r	ID130t2_1762	27432	Kosten_negative	-2	NA	NA	397	20	NA	NA	NA	NA
1762r	ID130t2_1762	27431	Eigener Pkw_neutral	0	NA	NA	200	346	NA	NA	NA	NA
1762r	ID130t2_1762	27430	Öffentliche Verkehrsmittel_neutral	0	NA	NA	574	346	NA	NA	NA	NA
1763	ID131_1763	27464	1x Zahlen für mehrere Fahrten	1	NA	NA	387	64	NA	NA	NA	NA
1763	ID131_1763	27463	Zahlen bei jeder  Fahrt/ jeden Tag	-1	NA	NA	556	20	NA	NA	NA	NA
1763	ID131_1763	27462	Kosten_positive	1	NA	NA	315	191	NA	NA	NA	NA
1763	ID131_1763	27461	Pflege des Autos (Benzin, Reperaturen, TÜV) vorausgesezt	-1	NA	NA	229	20	NA	NA	NA	NA
1763	ID131_1763	27460	Enges Zusamensein bei vollen Bussen/Zügen	-1	NA	NA	1175	543	NA	NA	NA	NA
1763	ID131_1763	27459	Stau_positive	1	NA	NA	1079	292	NA	NA	NA	NA
1763	ID131_1763	27458	Abhängig von Fahrplänen, mögl. Störungen, Wetter	-1	NA	NA	895	373	NA	NA	NA	NA
1763	ID131_1763	27457	Schadstoffausstoß/benötigt Benzin	-3	NA	NA	263	533	NA	NA	NA	NA
1763	ID131_1763	27456	Verbindungen überall hin & jeder Zeit	1	NA	12:00:01	34	490	NA	NA	NA	NA
1763	ID131_1763	27455	man kann nebenbei anderes machen	1	NA	NA	1068	72	NA	NA	NA	NA
1763	ID131_1763	27454	umweltbewusst_positive	3	NA	11:51:23	729	524	NA	NA	NA	NA
1763	ID131_1763	27453	teuer_negative	-1	NA	NA	704	116	NA	NA	NA	NA
1763	ID131_1763	27452	Ansteckungsrisiko durch andere Passagiere	-2	NA	11:46:19	970	510	NA	NA	NA	NA
1763	ID131_1763	27451	suche nach parkplatz	-2	NA	NA	20	350	NA	NA	NA	NA
1763	ID131_1763	27450	Stau_negative	-1	NA	NA	28	225	NA	NA	NA	NA
1763	ID131_1763	27449	verspätungen/ausfall	-2	NA	11:45:00	911	194	NA	NA	NA	NA
1763	ID131_1763	27448	Unfallgefahr_negative	-2	NA	NA	20	25	NA	NA	NA	NA
1763	ID131_1763	27447	stressfrei_ambivalent	10	NA	11:58:53	841	62	NA	NA	NA	NA
1763	ID131_1763	27446	schnelle Fahrtzeit	3	NA	NA	125	126	NA	NA	NA	NA
1763	ID131_1763	27445	Eigener Pkw_neutral	0	NA	NA	231	345	NA	NA	NA	NA
1763	ID131_1763	27444	Öffentliche Verkehrsmittel_neutral	0	NA	NA	647	342	NA	NA	NA	NA
1763r	ID131t2_1763	27464	1x Zahlen für mehrere Fahrten	1	NA	NA	387	64	NA	NA	NA	NA
1763r	ID131t2_1763	27463	Zahlen bei jeder  Fahrt/ jeden Tag	-1	NA	NA	556	20	NA	NA	NA	NA
1763r	ID131t2_1763	27462	Kosten_positive	1	NA	NA	315	191	NA	NA	NA	NA
1763r	ID131t2_1763	27461	Pflege des Autos (Benzin, Reperaturen, TÜV) vorausgesezt	-1	NA	NA	229	20	NA	NA	NA	NA
1763r	ID131t2_1763	27460	Enges Zusamensein bei vollen Bussen/Zügen	-1	NA	NA	1175	543	NA	NA	NA	NA
1763r	ID131t2_1763	27459	Stau_positive	1	NA	NA	1079	292	NA	NA	NA	NA
1763r	ID131t2_1763	27458	Abhängig von Fahrplänen, mögl. Störungen, Wetter	-1	NA	NA	895	373	NA	NA	NA	NA
1763r	ID131t2_1763	27457	Schadstoffausstoß/benötigt Benzin	-3	NA	NA	263	533	NA	NA	NA	NA
1763r	ID131t2_1763	27456	Verbindungen überall hin & jeder Zeit	1	NA	12:00:01	34	490	NA	NA	NA	NA
1763r	ID131t2_1763	27455	man kann nebenbei anderes machen	1	NA	NA	1068	72	NA	NA	NA	NA
1763r	ID131t2_1763	27454	umweltbewusst_positive	3	NA	11:51:23	729	524	NA	NA	NA	NA
1763r	ID131t2_1763	27453	teuer_negative	-1	NA	NA	704	116	NA	NA	NA	NA
1763r	ID131t2_1763	27452	Ansteckungsrisiko durch andere Passagiere	-2	NA	11:46:19	970	510	NA	NA	NA	NA
1763r	ID131t2_1763	27451	suche nach parkplatz	-2	NA	NA	20	350	NA	NA	NA	NA
1763r	ID131t2_1763	27450	Stau_negative	-1	NA	NA	28	225	NA	NA	NA	NA
1763r	ID131t2_1763	27449	verspätungen/ausfall	-2	NA	11:45:00	911	194	NA	NA	NA	NA
1763r	ID131t2_1763	27448	Unfallgefahr_negative	-2	NA	NA	20	25	NA	NA	NA	NA
1763r	ID131t2_1763	27447	stressfrei_ambivalent	10	NA	11:58:53	841	62	NA	NA	NA	NA
1763r	ID131t2_1763	27446	schnelle Fahrtzeit	3	NA	NA	125	126	NA	NA	NA	NA
1763r	ID131t2_1763	27445	Eigener Pkw_neutral	0	NA	NA	231	345	NA	NA	NA	NA
1763r	ID131t2_1763	27444	Öffentliche Verkehrsmittel_neutral	0	NA	NA	647	342	NA	NA	NA	NA
1765	ID132_1765	27493	CO2 Emissionen_negative	-3	NA	NA	20	20	NA	NA	NA	NA
1765	ID132_1765	27492	Fixe und Variable Kosten	-3	NA	13:29:08	50	229	NA	NA	NA	NA
1765	ID132_1765	27483	Kosten_negative	-3	NA	13:27:16	84	464	NA	NA	NA	NA
1765	ID132_1765	27482	Öffentliche Verkehrsmittel_neutral	0	NA	NA	633	339	NA	NA	NA	NA
1765	ID132_1765	27481	Eigener Pkw_neutral	0	NA	NA	273	346	NA	NA	NA	NA
1765	ID132_1765	27480	Umwelt	3	NA	12:01:09	205	105	NA	NA	NA	NA
1765	ID132_1765	27479	Sicherheit	3	NA	12:03:29	591	521	NA	NA	NA	NA
1765	ID132_1765	27478	Bequemlichkeit	1	NA	12:03:25	262	514	NA	NA	NA	NA
1765	ID132_1765	27477	Fahrplan_negative	-1	NA	12:06:05	415	58	NA	NA	NA	NA
1765	ID132_1765	27476	Dauer der Fahrt	1	NA	12:11:43	697	98	NA	NA	NA	NA
1766	ID132t2_1766	27491	Dauer der Fahrt	1	NA	12:11:43	697	98	NA	NA	NA	NA
1766	ID132t2_1766	27490	Fahrplan_negative	-1	NA	12:06:05	415	58	NA	NA	NA	NA
1766	ID132t2_1766	27489	Bequemlichkeit	1	NA	12:03:25	262	514	NA	NA	NA	NA
1766	ID132t2_1766	27488	Sicherheit	3	NA	12:03:29	591	521	NA	NA	NA	NA
1766	ID132t2_1766	27487	Umwelt	3	NA	12:01:09	170	76	NA	NA	NA	NA
1766	ID132t2_1766	27486	Eigener Pkw_neutral	0	NA	NA	273	346	NA	NA	NA	NA
1766	ID132t2_1766	27485	Öffentliche Verkehrsmittel_neutral	0	NA	NA	633	339	NA	NA	NA	NA
1766	ID132t2_1766	27484	Kosten_negative	-3	NA	13:27:16	84	464	NA	NA	NA	NA
1767	ID133_1767	27503	Geschwindigkeit	2	NA	NA	532	525	NA	NA	NA	NA
1767	ID133_1767	27502	Kosten_negative	-2	NA	NA	293	518	NA	NA	NA	NA
1767	ID133_1767	27501	Gesellschaftlich Skalierbar	3	NA	17:25:26	430	43	NA	NA	NA	NA
1767	ID133_1767	27500	persönliche Beziehung, Personifizierung, Zuneigung	2	NA	17:24:43	73	206	NA	NA	NA	NA
1767	ID133_1767	27499	Umwelt-/Klimafolgen	-3	NA	17:38:57	649	53	NA	NA	NA	NA
1767	ID133_1767	27498	Flexibilität, Unabhängigkeit	3	NA	17:26:36	184	73	NA	NA	NA	NA
1767	ID133_1767	27497	Eigener Pkw_neutral	0	NA	NA	273	345	NA	NA	NA	NA
1767	ID133_1767	27496	Öffentliche Verkehrsmittel_neutral	0	NA	NA	574	346	NA	NA	NA	NA
1767r	ID133t2_1767	27503	Geschwindigkeit	2	NA	NA	532	525	NA	NA	NA	NA
1767r	ID133t2_1767	27502	Kosten_negative	-2	NA	NA	293	518	NA	NA	NA	NA
1767r	ID133t2_1767	27501	Gesellschaftlich Skalierbar	3	NA	17:25:26	430	43	NA	NA	NA	NA
1767r	ID133t2_1767	27500	persönliche Beziehung, Personifizierung, Zuneigung	2	NA	17:24:43	73	206	NA	NA	NA	NA
1767r	ID133t2_1767	27499	Umwelt-/Klimafolgen	-3	NA	17:38:57	649	53	NA	NA	NA	NA
1767r	ID133t2_1767	27498	Flexibilität, Unabhängigkeit	3	NA	17:26:36	184	73	NA	NA	NA	NA
1767r	ID133t2_1767	27497	Eigener Pkw_neutral	0	NA	NA	273	345	NA	NA	NA	NA
1767r	ID133t2_1767	27496	Öffentliche Verkehrsmittel_neutral	0	NA	NA	574	346	NA	NA	NA	NA
1768	ID134_1768	27524	Unabhängigkeit_positive	3	NA	NA	53	345	NA	NA	NA	NA
1768	ID134_1768	27523	Privatsphäre	3	NA	19:02:57	362	138	NA	NA	NA	NA
1768	ID134_1768	27522	Ticketpreise	-1	NA	NA	761	224	NA	NA	NA	NA
1768	ID134_1768	27521	Abhängigkeit	-1	NA	NA	818	351	NA	NA	NA	NA
1768	ID134_1768	27520	Spritkosten	-3	NA	NA	194	202	NA	NA	NA	NA
1768	ID134_1768	27519	Staugefahr	-2	NA	NA	435	501	NA	NA	NA	NA
1768	ID134_1768	27518	Komfort_positive	2	NA	19:04:43	241	502	NA	NA	NA	NA
1768	ID134_1768	27514	Eigenverantwortung_ambivalent	10	NA	18:46:29	562	207	NA	NA	NA	NA
1768	ID134_1768	27510	Musik hören_positive	3	NA	NA	599	485	NA	NA	NA	NA
1768	ID134_1768	27507	Eigener Pkw_neutral	0	NA	NA	272	347	NA	NA	NA	NA
1768	ID134_1768	27506	Öffentliche Verkehrsmittel_neutral	0	NA	NA	574	345	NA	NA	NA	NA
1768r	ID134t2_1768	27524	Unabhängigkeit_positive	3	NA	NA	53	345	NA	NA	NA	NA
1768r	ID134t2_1768	27523	Privatsphäre	3	NA	19:02:57	362	138	NA	NA	NA	NA
1768r	ID134t2_1768	27522	Ticketpreise	-1	NA	NA	761	224	NA	NA	NA	NA
1768r	ID134t2_1768	27521	Abhängigkeit	-1	NA	NA	818	351	NA	NA	NA	NA
1768r	ID134t2_1768	27520	Spritkosten	-3	NA	NA	194	202	NA	NA	NA	NA
1768r	ID134t2_1768	27519	Staugefahr	-2	NA	NA	435	501	NA	NA	NA	NA
1768r	ID134t2_1768	27518	Komfort_positive	2	NA	19:04:43	241	502	NA	NA	NA	NA
1768r	ID134t2_1768	27514	Eigenverantwortung_ambivalent	10	NA	18:46:29	562	207	NA	NA	NA	NA
1768r	ID134t2_1768	27510	Musik hören_positive	3	NA	NA	599	485	NA	NA	NA	NA
1768r	ID134t2_1768	27507	Eigener Pkw_neutral	0	NA	NA	272	347	NA	NA	NA	NA
1768r	ID134t2_1768	27506	Öffentliche Verkehrsmittel_neutral	0	NA	NA	574	345	NA	NA	NA	NA
1770	ID135_1770	27544	laut_negative	-3	NA	NA	529	192	NA	NA	NA	NA
1770	ID135_1770	27543	sicher_positive	3	NA	14:06:07	925	458	NA	NA	NA	NA
1770	ID135_1770	27542	Nur in groß stätten gut genug	10	NA	13:59:20	506	544	NA	NA	NA	NA
1770	ID135_1770	27541	Parkplatzsuche_negative	-3	NA	14:00:29	251	536	NA	NA	NA	NA
1770	ID135_1770	27540	Vorbereitung	-1	NA	13:59:33	688	542	NA	NA	NA	NA
1770	ID135_1770	27539	umweltfreundlich_positive	3	NA	14:00:19	705	117	NA	NA	NA	NA
1770	ID135_1770	27538	kontaktlos_positive	3	NA	13:59:41	155	129	NA	NA	NA	NA
1770	ID135_1770	27537	Unabhängigkeit_positive	1	NA	13:59:48	380	83	NA	NA	NA	NA
1770	ID135_1770	27536	teuer_negative	-2	NA	14:00:23	77	484	NA	NA	NA	NA
1770	ID135_1770	27535	Stress	-3	NA	13:59:57	57	286	NA	NA	NA	NA
1770	ID135_1770	27534	schnell _positive	2	NA	14:00:07	994	187	NA	NA	NA	NA
1770	ID135_1770	27533	stressfrei_positive	3	NA	14:00:14	860	324	NA	NA	NA	NA
1770	ID135_1770	27532	Eigener Pkw_neutral	0	NA	NA	269	347	NA	NA	NA	NA
1770	ID135_1770	27531	Öffentliche Verkehrsmittel_neutral	0	NA	NA	574	345	NA	NA	NA	NA
1770r	ID135t2_1770	27544	laut_negative	-3	NA	NA	529	192	NA	NA	NA	NA
1770r	ID135t2_1770	27543	sicher_positive	3	NA	14:06:07	925	458	NA	NA	NA	NA
1770r	ID135t2_1770	27542	Nur in groß stätten gut genug	10	NA	13:59:20	506	544	NA	NA	NA	NA
1770r	ID135t2_1770	27541	Parkplatzsuche_negative	-3	NA	14:00:29	251	536	NA	NA	NA	NA
1770r	ID135t2_1770	27540	Vorbereitung	-1	NA	13:59:33	688	542	NA	NA	NA	NA
1770r	ID135t2_1770	27539	umweltfreundlich_positive	3	NA	14:00:19	705	117	NA	NA	NA	NA
1770r	ID135t2_1770	27538	kontaktlos_positive	3	NA	13:59:41	155	129	NA	NA	NA	NA
1770r	ID135t2_1770	27537	Unabhängigkeit_positive	1	NA	13:59:48	380	83	NA	NA	NA	NA
1770r	ID135t2_1770	27536	teuer_negative	-2	NA	14:00:23	77	484	NA	NA	NA	NA
1770r	ID135t2_1770	27535	Stress	-3	NA	13:59:57	57	286	NA	NA	NA	NA
1770r	ID135t2_1770	27534	schnell _positive	2	NA	14:00:07	994	187	NA	NA	NA	NA
1770r	ID135t2_1770	27533	stressfrei_positive	3	NA	14:00:14	860	324	NA	NA	NA	NA
1770r	ID135t2_1770	27532	Eigener Pkw_neutral	0	NA	NA	269	347	NA	NA	NA	NA
1770r	ID135t2_1770	27531	Öffentliche Verkehrsmittel_neutral	0	NA	NA	574	345	NA	NA	NA	NA
1771	ID136_1771	27551	Unterhaltungskosten	-2	NA	10:30:09	278	60	NA	NA	NA	NA
1771	ID136_1771	27562	Steigende Kraftstoffpreise	-3	NA	NA	27	214	NA	NA	NA	NA
1771	ID136_1771	27561	Baustellen	-2	NA	NA	274	593	NA	NA	NA	NA
1771	ID136_1771	27560	Kein Tempolimit	3	NA	10:27:45	20	449	NA	NA	NA	NA
1771	ID136_1771	27559	Autobahn	0	NA	NA	277	442	NA	NA	NA	NA
1771	ID136_1771	27558	unzuverlässig_negative	-2	NA	10:26:16	606	544	NA	NA	NA	NA
1771	ID136_1771	27557	Verspätung_negative	-3	NA	NA	799	544	NA	NA	NA	NA
1771	ID136_1771	27556	Deutsche Bahn	0	NA	NA	574	445	NA	NA	NA	NA
1771	ID136_1771	27555	Kostengünstig	1	NA	NA	836	392	NA	NA	NA	NA
1771	ID136_1771	27554	flexibel_positive	3	NA	NA	34	321	NA	NA	NA	NA
1771	ID136_1771	27553	Verkehrsstau	-1	NA	10:23:34	109	128	NA	NA	NA	NA
1771	ID136_1771	27552	Arbeiten während Fahrt	1	NA	10:23:13	844	221	NA	NA	NA	NA
1771	ID136_1771	27550	Umwelt	10	NA	NA	424	225	NA	NA	NA	NA
1771	ID136_1771	27549	Pandemie	-3	NA	NA	649	70	NA	NA	NA	NA
1771	ID136_1771	27548	Eigener Pkw_neutral	0	NA	NA	275	348	NA	NA	NA	NA
1771	ID136_1771	27547	Öffentliche Verkehrsmittel_neutral	0	NA	NA	574	346	NA	NA	NA	NA
1772	ID136t2_1772	27578	Öffentliche Verkehrsmittel_neutral	0	NA	NA	574	346	NA	NA	NA	NA
1772	ID136t2_1772	27577	Eigener Pkw_neutral	0	NA	NA	275	348	NA	NA	NA	NA
1772	ID136t2_1772	27576	Pandemie	-3	NA	NA	649	70	NA	NA	NA	NA
1772	ID136t2_1772	27575	Umwelt	10	NA	NA	424	225	NA	NA	NA	NA
1772	ID136t2_1772	27574	Arbeiten während Fahrt	1	NA	10:23:13	844	221	NA	NA	NA	NA
1772	ID136t2_1772	27573	Verkehrsstau	-1	NA	10:23:34	109	128	NA	NA	NA	NA
1772	ID136t2_1772	27572	flexibel_positive	3	NA	NA	34	321	NA	NA	NA	NA
1772	ID136t2_1772	27571	Kostengünstig	1	NA	NA	836	392	NA	NA	NA	NA
1772	ID136t2_1772	27570	Deutsche Bahn	0	NA	NA	574	445	NA	NA	NA	NA
1772	ID136t2_1772	27569	Verspätung_negative	-3	NA	NA	799	544	NA	NA	NA	NA
1772	ID136t2_1772	27568	unzuverlässig_negative	-2	NA	10:26:16	606	544	NA	NA	NA	NA
1772	ID136t2_1772	27567	Autobahn	0	NA	NA	277	442	NA	NA	NA	NA
1772	ID136t2_1772	27566	Kein Tempolimit	3	NA	10:27:45	20	449	NA	NA	NA	NA
1772	ID136t2_1772	27565	Baustellen	-2	NA	NA	274	593	NA	NA	NA	NA
1772	ID136t2_1772	27564	Steigende Kraftstoffpreise	-3	NA	NA	27	214	NA	NA	NA	NA
1772	ID136t2_1772	27563	Unterhaltungskosten	-2	NA	10:30:09	278	60	NA	NA	NA	NA
1773	ID137_1773	27595	Verspätung durch Stau	-2	NA	11:28:22	24	99	NA	NA	NA	NA
1773	ID137_1773	27594	Parkplatzsuche_negative	-3	NA	NA	20	226	NA	NA	NA	NA
1773	ID137_1773	27593	an Fahrzeiten gebunden, meistens zu spät	-2	NA	11:27:49	759	242	NA	NA	NA	NA
1773	ID137_1773	27592	zeitlich flexibel_positive	3	NA	NA	23	344	NA	NA	NA	NA
1773	ID137_1773	27591	Fahrradfahrrer, die sich nicht an die StVO halten	-3	NA	NA	472	201	NA	NA	NA	NA
1773	ID137_1773	27590	Möglichkeit mehr zu transportieren, als man tragen kann	3	NA	NA	31	471	NA	NA	NA	NA
1773	ID137_1773	27589	ungepflegte Waggons	-3	NA	NA	1152	442	NA	NA	NA	NA
1773	ID137_1773	27588	teuer_negative	-3	NA	NA	579	494	NA	NA	NA	NA
1773	ID137_1773	27587	Bahn	10	NA	NA	983	345	NA	NA	NA	NA
1773	ID137_1773	27586	umweltfreundlich_positive	3	NA	NA	1147	59	NA	NA	NA	NA
1773	ID137_1773	27585	unangenehme Menschen, die in meine Comfortzone eindringen	-3	NA	11:14:45	934	164	NA	NA	NA	NA
1773	ID137_1773	27584	Corona	10	NA	11:15:27	322	26	NA	NA	NA	NA
1773	ID137_1773	27583	Bus (E-Busse)	10	NA	11:19:03	672	60	NA	NA	NA	NA
1773	ID137_1773	27582	Eigener Pkw_neutral	0	NA	NA	272	344	NA	NA	NA	NA
1773	ID137_1773	27581	Öffentliche Verkehrsmittel_neutral	0	NA	NA	574	345	NA	NA	NA	NA
1774	ID137t2_1774	27613	benötigt eine Kombination aus verschiedenen und mehr Zeit	-3	NA	11:45:23	882	219	NA	NA	NA	NA
1774	ID137t2_1774	27612	nur begrenzte Reichweite	-2	NA	NA	833	20	NA	NA	NA	NA
1774	ID137t2_1774	27611	umweltbelastend_negative	-2	NA	NA	271	486	NA	NA	NA	NA
1774	ID137t2_1774	27610	Öffentliche Verkehrsmittel_neutral	0	NA	NA	574	345	NA	NA	NA	NA
1774	ID137t2_1774	27609	Eigener Pkw_neutral	0	NA	NA	272	344	NA	NA	NA	NA
1774	ID137t2_1774	27608	Bus (E-Busse)	10	NA	11:19:03	575	71	NA	NA	NA	NA
1774	ID137t2_1774	27607	Corona	10	NA	11:15:27	273	74	NA	NA	NA	NA
1774	ID137t2_1774	27606	unangenehme Menschen, die in meine Comfortzone eindringen	-3	NA	11:14:45	1034	137	NA	NA	NA	NA
1774	ID137t2_1774	27605	umweltfreundlich_positive	3	NA	NA	1177	61	NA	NA	NA	NA
1774	ID137t2_1774	27604	Bahn	10	NA	NA	960	424	NA	NA	NA	NA
1774	ID137t2_1774	27603	teuer_negative	-3	NA	NA	580	494	NA	NA	NA	NA
1774	ID137t2_1774	27602	ungepflegte Waggons	-3	NA	NA	1134	475	NA	NA	NA	NA
1774	ID137t2_1774	27601	Möglichkeit mehr zu transportieren, als man tragen kann	3	NA	NA	31	471	NA	NA	NA	NA
1774	ID137t2_1774	27600	Fahrradfahrrer, die sich nicht an die StVO halten	-3	NA	NA	452	175	NA	NA	NA	NA
1774	ID137t2_1774	27599	zeitlich flexibel_positive	3	NA	NA	23	344	NA	NA	NA	NA
1774	ID137t2_1774	27598	an Fahrzeiten gebunden, meistens zu spät	-2	NA	11:27:49	670	181	NA	NA	NA	NA
1774	ID137t2_1774	27597	Parkplatzsuche_negative	-3	NA	NA	20	226	NA	NA	NA	NA
1774	ID137t2_1774	27596	Verspätung durch Stau	-2	NA	11:28:22	24	99	NA	NA	NA	NA
1775	ID138_1775	27627	Menschenkontakt	10	NA	NA	461	461	NA	NA	NA	NA
1775	ID138_1775	27626	teuer_negative	-1	NA	NA	753	189	NA	NA	NA	NA
1775	ID138_1775	27625	Schneller und Einfacher	2	NA	NA	20	345	NA	NA	NA	NA
1775	ID138_1775	27624	Mehr Zeitaufwand	10	NA	NA	469	301	NA	NA	NA	NA
1775	ID138_1775	27623	Ärger über andere Autofahrer	-3	NA	NA	310	37	NA	NA	NA	NA
1775	ID138_1775	27622	Stau/Viel Verkehr	-2	NA	NA	196	139	NA	NA	NA	NA
1775	ID138_1775	27621	umweltfreundlich_positive	3	NA	NA	646	65	NA	NA	NA	NA
1775	ID138_1775	27620	Unabhängigkeit_positive	3	NA	NA	272	544	NA	NA	NA	NA
1775	ID138_1775	27619	unzuverlässig_negative	-3	NA	NA	593	544	NA	NA	NA	NA
1775	ID138_1775	27618	Spritkosten	-1	NA	NA	401	162	NA	NA	NA	NA
1775	ID138_1775	27617	Eigener Pkw_neutral	0	NA	NA	273	344	NA	NA	NA	NA
1775	ID138_1775	27616	Öffentliche Verkehrsmittel_neutral	0	NA	NA	646	343	NA	NA	NA	NA
1775r	ID138t2_1775	27627	Menschenkontakt	10	NA	NA	461	461	NA	NA	NA	NA
1775r	ID138t2_1775	27626	teuer_negative	-1	NA	NA	753	189	NA	NA	NA	NA
1775r	ID138t2_1775	27625	Schneller und Einfacher	2	NA	NA	20	345	NA	NA	NA	NA
1775r	ID138t2_1775	27624	Mehr Zeitaufwand	10	NA	NA	469	301	NA	NA	NA	NA
1775r	ID138t2_1775	27623	Ärger über andere Autofahrer	-3	NA	NA	310	37	NA	NA	NA	NA
1775r	ID138t2_1775	27622	Stau/Viel Verkehr	-2	NA	NA	196	139	NA	NA	NA	NA
1775r	ID138t2_1775	27621	umweltfreundlich_positive	3	NA	NA	646	65	NA	NA	NA	NA
1775r	ID138t2_1775	27620	Unabhängigkeit_positive	3	NA	NA	272	544	NA	NA	NA	NA
1775r	ID138t2_1775	27619	unzuverlässig_negative	-3	NA	NA	593	544	NA	NA	NA	NA
1775r	ID138t2_1775	27618	Spritkosten	-1	NA	NA	401	162	NA	NA	NA	NA
1775r	ID138t2_1775	27617	Eigener Pkw_neutral	0	NA	NA	273	344	NA	NA	NA	NA
1775r	ID138t2_1775	27616	Öffentliche Verkehrsmittel_neutral	0	NA	NA	646	343	NA	NA	NA	NA
1776	ID139_1776	27650	BlaBlaCar	2	NA	NA	16.2827	39.1191	NA	NA	NA	NA
1776	ID139_1776	27649	Reisen in großen Gruppen	2	NA	NA	920.688	100.548	NA	NA	NA	NA
1776	ID139_1776	27648	störende Mitfahrer	-1	NA	NA	940	430.286	NA	NA	NA	NA
1776	ID139_1776	27647	flexibler Streckenverlauf	1	NA	NA	393.402	274.83	NA	NA	NA	NA
1776	ID139_1776	27646	Pausen selber planen	1	NA	13:02:49	254.411	74.2649	NA	NA	NA	NA
1776	ID139_1776	27645	wenig Gepäck	-2	NA	NA	739.268	522.705	NA	NA	NA	NA
1776	ID139_1776	27644	viel Gepäck	2	NA	NA	26	303.554	NA	NA	NA	NA
1776	ID139_1776	27643	Stau/Berufsverkehr	-2	NA	NA	334.286	508.571	NA	NA	NA	NA
1776	ID139_1776	27642	Stau_positive	2	NA	13:00:07	864.691	288.411	NA	NA	NA	NA
1776	ID139_1776	27641	teilweise schneller	1	NA	13:01:03	911.429	197.143	NA	NA	NA	NA
1776	ID139_1776	27640	Begegnung mit anderen	10	NA	12:59:19	420.113	19	NA	NA	NA	NA
1776	ID139_1776	27639	Zusatzkosten	-2	NA	NA	37.2708	499.571	NA	NA	NA	NA
1776	ID139_1776	27638	Verfügbarkeit_positive	2	NA	13:04:13	3	146.545	NA	NA	NA	NA
1776	ID139_1776	27637	Verfügbarkeit	-2	NA	NA	897.143	548.571	NA	NA	NA	NA
1776	ID139_1776	27636	zeitliche Flexibilität_negative	-3	NA	12:57:38	601.271	549.985	NA	NA	NA	NA
1776	ID139_1776	27635	umweltbelastend_negative	-3	NA	NA	197.143	578.571	NA	NA	NA	NA
1776	ID139_1776	27634	günstigere Fahrtkosten	10	NA	13:09:22	406.131	171.696	NA	NA	NA	NA
1776	ID139_1776	27633	umweltfreundlich_positive	3	NA	NA	723.988	144.991	NA	NA	NA	NA
