CAM.x	participantCAM.x	id	text	value	comment	date	x_pos	y_pos	isDraggable	isDeletable.x	isTextChangeable	isActive.x	CAM.y	participantCAM.y	id.y	idending	intensity	agreement	isBidirectional	isDeletable.y	isActive.y
1751	ID123t2_1751	27230	Flexibilität	10	NA		1004	592	NA	NA	NA	NA	1751	ID123t2_1751	26939	27245	6	1	0	NA	NA
1751	ID123t2_1751	27229	Metropole	3	NA		1189	676	NA	NA	NA	NA	1751	ID123t2_1751	26937	27230	6	1	0	NA	NA
1751	ID123t2_1751	27228	Dorf	-3	NA		1004	754	NA	NA	NA	NA	1751	ID123t2_1751	26936	27230	6	1	0	NA	NA
1749	ID124_1749	27212	Sozialleben	0	NA		407	126	NA	NA	NA	NA	1749	ID124_1749	26893	27186	6	1	0	NA	NA
1749	ID124_1749	27208	Gute Anbindung	1	NA		473	459	NA	NA	NA	NA	1749	ID124_1749	26914	27207	6	1	0	NA	NA
1749	ID124_1749	27208	Gute Anbindung	1	NA		473	459	NA	NA	NA	NA	1749	ID124_1749	26913	27186	6	1	0	NA	NA
1749	ID124_1749	27207	mehr Bewegung	1	NA	10:33:16	446	244	NA	NA	NA	NA	1749	ID124_1749	26917	27194	6	0	0	NA	NA
1749	ID124_1749	27206	Jahreskarte	0	NA		648	247	NA	NA	NA	NA	1749	ID124_1749	26912	27199	6	0	0	NA	NA
1749	ID124_1749	27205	Versicherung	-1	NA		118	488	NA	NA	NA	NA	1749	ID124_1749	26907	27187	6	0	0	NA	NA
1749	ID124_1749	27203	auf Zeitplan angewiessen	0	NA	10:32:04	602	143	NA	NA	NA	NA	1749	ID124_1749	26910	27201	6	0	0	NA	NA
1749	ID124_1749	27201	sehr voll	-1	NA		648	20	NA	NA	NA	NA	1749	ID124_1749	26916	27191	9	0	0	NA	NA
1749	ID124_1749	27199	Billiger	1	NA		212	138	NA	NA	NA	NA	1749	ID124_1749	26909	27191	6	1	0	NA	NA
1749	ID124_1749	27199	Billiger	1	NA		212	138	NA	NA	NA	NA	1749	ID124_1749	26889	27187	9	1	0	NA	NA
1749	ID124_1749	27194	Sprit verbrauch	-3	NA	10:30:06	25	270	NA	NA	NA	NA	1749	ID124_1749	26900	27187	6	0	0	NA	NA
1749	ID124_1749	27191	Zeit sparrend	2	NA	10:29:33	74	41	NA	NA	NA	NA	1749	ID124_1749	26908	27190	6	1	0	NA	NA
1749	ID124_1749	27187	Eigener Pkw	0	NA		273	344	NA	NA	NA	NA	1749	ID124_1749	26885	27186	6	0	0	NA	NA
1750	ID124t2_1750	27226	Eigener Pkw	0	NA		273	344	NA	NA	NA	NA	1750	ID124t2_1750	26931	27227	6	0	0	NA	NA
1750	ID124t2_1750	27225	Zeit sparrend	2	NA	10:29:33	74	41	NA	NA	NA	NA	1750	ID124t2_1750	26925	27219	6	1	0	NA	NA
1750	ID124t2_1750	27224	Sprit verbrauch	-3	NA	10:30:06	25	270	NA	NA	NA	NA	1750	ID124t2_1750	26927	27226	6	0	0	NA	NA
1750	ID124t2_1750	27221	Billiger	1	NA		212	138	NA	NA	NA	NA	1750	ID124t2_1750	26929	27226	9	1	0	NA	NA
1750	ID124t2_1750	27221	Billiger	1	NA		212	138	NA	NA	NA	NA	1750	ID124t2_1750	26924	27225	6	1	0	NA	NA
1750	ID124t2_1750	27220	sehr voll	-1	NA		648	20	NA	NA	NA	NA	1750	ID124t2_1750	26919	27225	9	0	0	NA	NA
1750	ID124t2_1750	27218	auf Zeitplan angewiessen	0	NA	10:32:04	602	143	NA	NA	NA	NA	1750	ID124t2_1750	26923	27220	6	0	0	NA	NA
1750	ID124t2_1750	27217	Versicherung	-1	NA		118	488	NA	NA	NA	NA	1750	ID124t2_1750	26926	27226	6	0	0	NA	NA
1750	ID124t2_1750	27216	Jahreskarte	0	NA		648	247	NA	NA	NA	NA	1750	ID124t2_1750	26922	27221	6	0	0	NA	NA
1750	ID124t2_1750	27215	mehr Bewegung	1	NA	10:33:16	446	244	NA	NA	NA	NA	1750	ID124t2_1750	26918	27224	6	0	0	NA	NA
1750	ID124t2_1750	27214	Gute Anbindung	1	NA		473	459	NA	NA	NA	NA	1750	ID124t2_1750	26921	27227	6	1	0	NA	NA
1750	ID124t2_1750	27214	Gute Anbindung	1	NA		473	459	NA	NA	NA	NA	1750	ID124t2_1750	26920	27215	6	1	0	NA	NA
1750	ID124t2_1750	27213	Sozialleben	0	NA		407	126	NA	NA	NA	NA	1750	ID124t2_1750	26928	27227	6	1	0	NA	NA
1752	ID125_1752	27267	Fahrgemeinschaft	1	NA	13:10:43	388	226	NA	NA	NA	NA	1752	ID125_1752	26959	27258	6	1	0	NA	NA
1752	ID125_1752	27267	Fahrgemeinschaft	1	NA	13:10:43	388	226	NA	NA	NA	NA	1752	ID125_1752	26958	27252	6	1	0	NA	NA
1752	ID125_1752	27266	Wartezeiten	-2	NA	13:10:21	505	500	NA	NA	NA	NA	1752	ID125_1752	26972	27251	6	0	0	NA	NA
1752	ID125_1752	27265	Stress	-2	NA	13:09:55	22	359	NA	NA	NA	NA	1752	ID125_1752	26962	27254	6	0	0	NA	NA
1752	ID125_1752	27264	Stress	-2	NA		726	28	NA	NA	NA	NA	1752	ID125_1752	26968	27260	6	0	0	NA	NA
1752	ID125_1752	27263	Kosten	-1	NA	13:09:23	524	68	NA	NA	NA	NA	1752	ID125_1752	26967	27251	6	1	0	NA	NA
1752	ID125_1752	27262	Nutzung der Fahrzeit	2	NA	13:09:01	683	475	NA	NA	NA	NA	1752	ID125_1752	26971	27251	6	1	0	NA	NA
1752	ID125_1752	27261	Überfüllt	-3	NA	13:08:36	805	339	NA	NA	NA	NA	1752	ID125_1752	26970	27251	6	0	0	NA	NA
1752	ID125_1752	27260	Unpünktlich	-3	NA		598	151	NA	NA	NA	NA	1752	ID125_1752	26966	27251	6	0	0	NA	NA
1752	ID125_1752	27259	Zeit	10	NA		20	20	NA	NA	NA	NA	1752	ID125_1752	26965	27254	6	0	0	NA	NA
1752	ID125_1752	27257	Umwelt	-2	NA	13:05:23	279	465	NA	NA	NA	NA	1752	ID125_1752	26964	27252	6	0	0	NA	NA
1752	ID125_1752	27256	Umwelt	2	NA		771	171	NA	NA	NA	NA	1752	ID125_1752	26969	27251	6	1	0	NA	NA
1752	ID125_1752	27255	Unabhängig	2	NA		54	450	NA	NA	NA	NA	1752	ID125_1752	26963	27252	6	1	0	NA	NA
1752	ID125_1752	27254	Stau	-2	NA		20	241	NA	NA	NA	NA	1752	ID125_1752	26961	27252	6	0	0	NA	NA
1752	ID125_1752	27253	Bequem	2	NA		193	234	NA	NA	NA	NA	1752	ID125_1752	26960	27252	6	1	0	NA	NA
1752	ID125_1752	27252	Eigener Pkw	0	NA		272	346	NA	NA	NA	NA	1752	ID125_1752	26957	27251	6	0	0	NA	NA
1753	ID125t2_1753	27288	Anbindung	-1	NA	13:27:46	633	543	NA	NA	NA	NA	1753	ID125t2_1753	26994	27284	6	0	0	NA	NA
1753	ID125t2_1753	27287	Werkstatt	0	NA		369	9	NA	NA	NA	NA	1753	ID125t2_1753	26993	27285	6	1	0	NA	NA
1753	ID125t2_1753	27287	Werkstatt	0	NA		369	9	NA	NA	NA	NA	1753	ID125t2_1753	26992	27286	6	1	0	NA	NA
1753	ID125t2_1753	27287	Werkstatt	0	NA		369	9	NA	NA	NA	NA	1753	ID125t2_1753	26990	27277	6	1	0	NA	NA
1753	ID125t2_1753	27286	Versicherung	0	NA		295	108	NA	NA	NA	NA	1753	ID125t2_1753	26991	27277	6	0	0	NA	NA
1753	ID125t2_1753	27285	Sprit	0	NA		195	20	NA	NA	NA	NA	1753	ID125t2_1753	26989	27277	6	1	0	NA	NA
1753	ID125t2_1753	27283	Eigener Pkw	0	NA		272	346	NA	NA	NA	NA	1753	ID125t2_1753	26988	27284	6	0	0	NA	NA
1753	ID125t2_1753	27282	Bequem	2	NA		193	234	NA	NA	NA	NA	1753	ID125t2_1753	26985	27283	6	1	0	NA	NA
1753	ID125t2_1753	27281	Stau	-2	NA		20	241	NA	NA	NA	NA	1753	ID125t2_1753	26984	27283	6	0	0	NA	NA
1753	ID125t2_1753	27280	Unabhängig	2	NA		54	450	NA	NA	NA	NA	1753	ID125t2_1753	26982	27283	6	1	0	NA	NA
1753	ID125t2_1753	27279	Umwelt	2	NA		771	171	NA	NA	NA	NA	1753	ID125t2_1753	26976	27284	6	1	0	NA	NA
1753	ID125t2_1753	27278	Umwelt	-2	NA	13:05:23	279	465	NA	NA	NA	NA	1753	ID125t2_1753	26981	27283	6	0	0	NA	NA
1753	ID125t2_1753	27276	Zeit	10	NA		20	20	NA	NA	NA	NA	1753	ID125t2_1753	26980	27281	6	0	0	NA	NA
1753	ID125t2_1753	27275	Unpünktlich	-3	NA		598	151	NA	NA	NA	NA	1753	ID125t2_1753	26979	27284	6	0	0	NA	NA
1753	ID125t2_1753	27274	Überfüllt	-3	NA	13:08:36	805	339	NA	NA	NA	NA	1753	ID125t2_1753	26975	27284	6	0	0	NA	NA
1753	ID125t2_1753	27273	Nutzung der Fahrzeit	2	NA	13:09:01	683	475	NA	NA	NA	NA	1753	ID125t2_1753	26974	27284	6	1	0	NA	NA
1753	ID125t2_1753	27272	Kosten	-1	NA	13:09:23	524	68	NA	NA	NA	NA	1753	ID125t2_1753	26978	27284	6	1	0	NA	NA
1753	ID125t2_1753	27271	Stress	-2	NA		726	28	NA	NA	NA	NA	1753	ID125t2_1753	26977	27275	6	0	0	NA	NA
1753	ID125t2_1753	27270	Stress	-2	NA	13:09:55	22	359	NA	NA	NA	NA	1753	ID125t2_1753	26983	27281	6	0	0	NA	NA
1753	ID125t2_1753	27269	Wartezeiten	-2	NA	13:10:21	505	500	NA	NA	NA	NA	1753	ID125t2_1753	26973	27284	6	0	0	NA	NA
1753	ID125t2_1753	27268	Fahrgemeinschaft	1	NA	13:10:43	388	226	NA	NA	NA	NA	1753	ID125t2_1753	26987	27283	6	1	0	NA	NA
1753	ID125t2_1753	27268	Fahrgemeinschaft	1	NA	13:10:43	388	226	NA	NA	NA	NA	1753	ID125t2_1753	26986	27277	6	1	0	NA	NA
1754	ID126_1754	27300	energie verbrauch	10	NA		447	192	NA	NA	NA	NA	1754	ID126_1754	27018	27298	6	1	0	NA	NA
1754	ID126_1754	27300	energie verbrauch	10	NA		447	192	NA	NA	NA	NA	1754	ID126_1754	27011	27291	6	1	0	NA	NA
1754	ID126_1754	27300	energie verbrauch	10	NA		447	192	NA	NA	NA	NA	1754	ID126_1754	27010	27292	6	0	0	NA	NA
1754	ID126_1754	27300	energie verbrauch	10	NA		447	192	NA	NA	NA	NA	1754	ID126_1754	27003	27297	6	1	0	NA	NA
1754	ID126_1754	27299	Elektro/ Hybrid	3	NA	15:15:00	103.98	208.953	NA	NA	NA	NA	1754	ID126_1754	27015	27292	9	1	0	NA	NA
1754	ID126_1754	27299	Elektro/ Hybrid	3	NA	15:15:00	103.98	208.953	NA	NA	NA	NA	1754	ID126_1754	27002	27297	6	1	0	NA	NA
1754	ID126_1754	27299	Elektro/ Hybrid	3	NA	15:15:00	103.98	208.953	NA	NA	NA	NA	1754	ID126_1754	27000	27291	6	1	0	NA	NA
1754	ID126_1754	27299	Elektro/ Hybrid	3	NA	15:15:00	103.98	208.953	NA	NA	NA	NA	1754	ID126_1754	26998	27298	9	1	0	NA	NA
1754	ID126_1754	27298	Umwelt	10	NA		127.941	78.8984	NA	NA	NA	NA	1754	ID126_1754	27013	27291	6	1	0	NA	NA
1754	ID126_1754	27298	Umwelt	10	NA		127.941	78.8984	NA	NA	NA	NA	1754	ID126_1754	27012	27292	6	0	0	NA	NA
1754	ID126_1754	27297	Kosten	10	NA	15:12:59	523.953	52.9648	NA	NA	NA	NA	1754	ID126_1754	27017	27291	6	1	0	NA	NA
1754	ID126_1754	27296	Verkehrsplan	0	NA		840.98	463.976	NA	NA	NA	NA	1754	ID126_1754	27016	27295	6	0	0	NA	NA
1754	ID126_1754	27296	Verkehrsplan	0	NA		840.98	463.976	NA	NA	NA	NA	1754	ID126_1754	27007	27291	9	1	0	NA	NA
1754	ID126_1754	27295	Bequemlichkeit	3	NA	15:24:59	426.965	502.969	NA	NA	NA	NA	1754	ID126_1754	27009	27292	9	1	0	NA	NA
1754	ID126_1754	27295	Bequemlichkeit	3	NA	15:24:59	426.965	502.969	NA	NA	NA	NA	1754	ID126_1754	27008	27291	6	1	0	NA	NA
1754	ID126_1754	27294	Pandemie Risiko	-3	NA		746.992	129	NA	NA	NA	NA	1754	ID126_1754	27006	27292	9	1	0	NA	NA
1754	ID126_1754	27294	Pandemie Risiko	-3	NA		746.992	129	NA	NA	NA	NA	1754	ID126_1754	27005	27291	6	0	0	NA	NA
1754	ID126_1754	27292	Eigener Pkw	0	NA		273	345	NA	NA	NA	NA	1754	ID126_1754	26996	27291	6	0	0	NA	NA
1755	ID126t2_1755	27310	Nebenkosten	10	NA		121	481.988	NA	NA	NA	NA	1755	ID126t2_1755	27041	27309	6	1	0	NA	NA
1755	ID126t2_1755	27310	Nebenkosten	10	NA		121	481.988	NA	NA	NA	NA	1755	ID126t2_1755	27040	27308	6	0	0	NA	NA
1755	ID126t2_1755	27308	Eigener Pkw	0	NA		273	345	NA	NA	NA	NA	1755	ID126t2_1755	27039	27309	6	0	0	NA	NA
1755	ID126t2_1755	27307	Pandemie Risiko	-3	NA		746.992	129	NA	NA	NA	NA	1755	ID126t2_1755	27032	27309	6	0	0	NA	NA
1755	ID126t2_1755	27307	Pandemie Risiko	-3	NA		746.992	129	NA	NA	NA	NA	1755	ID126t2_1755	27031	27308	9	1	0	NA	NA
1755	ID126t2_1755	27306	Bequemlichkeit	3	NA	15:24:59	426.965	502.969	NA	NA	NA	NA	1755	ID126t2_1755	27029	27309	6	1	0	NA	NA
1755	ID126t2_1755	27306	Bequemlichkeit	3	NA	15:24:59	426.965	502.969	NA	NA	NA	NA	1755	ID126t2_1755	27028	27308	9	1	0	NA	NA
1755	ID126t2_1755	27305	Verkehrsplan	0	NA		840.98	463.976	NA	NA	NA	NA	1755	ID126t2_1755	27030	27309	9	1	0	NA	NA
1755	ID126t2_1755	27305	Verkehrsplan	0	NA		840.98	463.976	NA	NA	NA	NA	1755	ID126t2_1755	27021	27306	6	0	0	NA	NA
1755	ID126t2_1755	27304	Kosten	10	NA	15:12:59	523.953	52.9648	NA	NA	NA	NA	1755	ID126t2_1755	27020	27309	6	1	0	NA	NA
1755	ID126t2_1755	27303	Umwelt	10	NA		127.941	78.8984	NA	NA	NA	NA	1755	ID126t2_1755	27025	27308	9	0	0	NA	NA
1755	ID126t2_1755	27303	Umwelt	10	NA		127.941	78.8984	NA	NA	NA	NA	1755	ID126t2_1755	27024	27309	6	1	0	NA	NA
1755	ID126t2_1755	27302	Elektro/ Hybrid	3	NA	15:15:00	103.98	208.953	NA	NA	NA	NA	1755	ID126t2_1755	27038	27303	9	1	0	NA	NA
1755	ID126t2_1755	27302	Elektro/ Hybrid	3	NA	15:15:00	103.98	208.953	NA	NA	NA	NA	1755	ID126t2_1755	27037	27309	6	1	0	NA	NA
1755	ID126t2_1755	27302	Elektro/ Hybrid	3	NA	15:15:00	103.98	208.953	NA	NA	NA	NA	1755	ID126t2_1755	27035	27308	6	1	0	NA	NA
1755	ID126t2_1755	27302	Elektro/ Hybrid	3	NA	15:15:00	103.98	208.953	NA	NA	NA	NA	1755	ID126t2_1755	27034	27304	9	1	0	NA	NA
1755	ID126t2_1755	27301	energie verbrauch	10	NA		447	192	NA	NA	NA	NA	1755	ID126t2_1755	27033	27304	6	1	0	NA	NA
1755	ID126t2_1755	27301	energie verbrauch	10	NA		447	192	NA	NA	NA	NA	1755	ID126t2_1755	27027	27308	9	0	0	NA	NA
1755	ID126t2_1755	27301	energie verbrauch	10	NA		447	192	NA	NA	NA	NA	1755	ID126t2_1755	27026	27309	6	1	0	NA	NA
1755	ID126t2_1755	27301	energie verbrauch	10	NA		447	192	NA	NA	NA	NA	1755	ID126t2_1755	27019	27303	9	1	0	NA	NA
1756	ID127_1756	27334	fremde Menschen	-1	NA		854	479	NA	NA	NA	NA	1756	ID127_1756	27069	27316	6	0	0	NA	NA
1756	ID127_1756	27334	fremde Menschen	-1	NA		854	479	NA	NA	NA	NA	1756	ID127_1756	27068	27313	6	1	0	NA	NA
1756	ID127_1756	27333	fehlende Verbindungen	-3	NA		800	330	NA	NA	NA	NA	1756	ID127_1756	27070	27325	6	0	0	NA	NA
1756	ID127_1756	27333	fehlende Verbindungen	-3	NA		800	330	NA	NA	NA	NA	1756	ID127_1756	27067	27313	6	1	0	NA	NA
1756	ID127_1756	27333	fehlende Verbindungen	-3	NA		800	330	NA	NA	NA	NA	1756	ID127_1756	27066	27327	6	1	0	NA	NA
1756	ID127_1756	27332	Benzin	-3	NA		358	584	NA	NA	NA	NA	1756	ID127_1756	27053	27330	6	1	0	NA	NA
1756	ID127_1756	27331	Haltungskosten	-3	NA		138	560	NA	NA	NA	NA	1756	ID127_1756	27054	27330	6	1	0	NA	NA
1756	ID127_1756	27330	hohe Kosten	-3	NA		268	487	NA	NA	NA	NA	1756	ID127_1756	27058	27314	6	1	0	NA	NA
1756	ID127_1756	27330	hohe Kosten	-3	NA		268	487	NA	NA	NA	NA	1756	ID127_1756	27055	27319	6	0	0	NA	NA
1756	ID127_1756	27329	Wartezeit	-3	NA		626	250	NA	NA	NA	NA	1756	ID127_1756	27061	27325	6	0	0	NA	NA
1756	ID127_1756	27329	Wartezeit	-3	NA		626	250	NA	NA	NA	NA	1756	ID127_1756	27060	27313	6	1	0	NA	NA
1756	ID127_1756	27327	unzuverlässig	-3	NA	19:02:52	624	160	NA	NA	NA	NA	1756	ID127_1756	27062	27325	6	0	0	NA	NA
1756	ID127_1756	27327	unzuverlässig	-3	NA	19:02:52	624	160	NA	NA	NA	NA	1756	ID127_1756	27059	27313	6	1	0	NA	NA
1756	ID127_1756	27326	dreckig	-1	NA		807	107	NA	NA	NA	NA	1756	ID127_1756	27064	27313	6	1	0	NA	NA
1756	ID127_1756	27325	fahren wann und wo man will	2	NA		321	69	NA	NA	NA	NA	1756	ID127_1756	27050	27324	6	0	0	NA	NA
1756	ID127_1756	27325	fahren wann und wo man will	2	NA		321	69	NA	NA	NA	NA	1756	ID127_1756	27044	27314	6	1	0	NA	NA
1756	ID127_1756	27324	feste Abfahrtzeiten	-2	NA		621	65	NA	NA	NA	NA	1756	ID127_1756	27063	27313	6	1	0	NA	NA
1756	ID127_1756	27323	Parkplatzsuche	-2	NA		197	167	NA	NA	NA	NA	1756	ID127_1756	27065	27321	6	0	0	NA	NA
1756	ID127_1756	27323	Parkplatzsuche	-2	NA		197	167	NA	NA	NA	NA	1756	ID127_1756	27052	27317	6	0	0	NA	NA
1756	ID127_1756	27323	Parkplatzsuche	-2	NA		197	167	NA	NA	NA	NA	1756	ID127_1756	27049	27314	6	1	0	NA	NA
1756	ID127_1756	27321	man kommt gut in die Innenstadt	2	NA		451	238	NA	NA	NA	NA	1756	ID127_1756	27057	27313	6	1	0	NA	NA
1756	ID127_1756	27319	günstig	1	NA		577	486	NA	NA	NA	NA	1756	ID127_1756	27056	27313	6	1	0	NA	NA
1756	ID127_1756	27317	gut zum Einkaufen	3	NA		35	91	NA	NA	NA	NA	1756	ID127_1756	27051	27315	6	1	0	NA	NA
1756	ID127_1756	27316	keine fremden Menschen	3	NA		40	416	NA	NA	NA	NA	1756	ID127_1756	27047	27314	6	1	0	NA	NA
1756	ID127_1756	27315	Stauraum	3	NA		34	225	NA	NA	NA	NA	1756	ID127_1756	27046	27314	6	1	0	NA	NA
1756	ID127_1756	27314	Eigener Pkw	0	NA		274	345	NA	NA	NA	NA	1756	ID127_1756	27043	27313	6	0	0	NA	NA
1757	ID127t2_1757	27355	besser für die Umwelt	3	NA		981	411	NA	NA	NA	NA	1757	ID127t2_1757	27099	27352	6	1	0	NA	NA
1757	ID127t2_1757	27354	CO2 Austoß	-2	NA		20	319	NA	NA	NA	NA	1757	ID127t2_1757	27098	27351	6	1	0	NA	NA
1757	ID127t2_1757	27353	günstige Monats-/Jahrestickets	3	NA		675	579	NA	NA	NA	NA	1757	ID127t2_1757	27097	27347	6	1	0	NA	NA
1757	ID127t2_1757	27351	Eigener Pkw	0	NA		274	345	NA	NA	NA	NA	1757	ID127t2_1757	27096	27352	6	0	0	NA	NA
1757	ID127t2_1757	27350	Stauraum	3	NA		34	225	NA	NA	NA	NA	1757	ID127t2_1757	27094	27351	6	1	0	NA	NA
1757	ID127t2_1757	27349	keine fremden Menschen	3	NA		40	416	NA	NA	NA	NA	1757	ID127t2_1757	27093	27351	6	1	0	NA	NA
1757	ID127t2_1757	27348	gut zum Einkaufen	3	NA		35	91	NA	NA	NA	NA	1757	ID127t2_1757	27090	27350	6	1	0	NA	NA
1757	ID127t2_1757	27347	günstig	1	NA		577	486	NA	NA	NA	NA	1757	ID127t2_1757	27085	27352	6	1	0	NA	NA
1757	ID127t2_1757	27346	man kommt gut in die Innenstadt	2	NA		451	238	NA	NA	NA	NA	1757	ID127t2_1757	27084	27352	6	1	0	NA	NA
1757	ID127t2_1757	27345	Parkplatzsuche	-2	NA		197	167	NA	NA	NA	NA	1757	ID127t2_1757	27092	27351	6	1	0	NA	NA
1757	ID127t2_1757	27345	Parkplatzsuche	-2	NA		197	167	NA	NA	NA	NA	1757	ID127t2_1757	27089	27348	6	0	0	NA	NA
1757	ID127t2_1757	27345	Parkplatzsuche	-2	NA		197	167	NA	NA	NA	NA	1757	ID127t2_1757	27076	27346	6	0	0	NA	NA
1757	ID127t2_1757	27344	feste Abfahrtzeiten	-2	NA		621	65	NA	NA	NA	NA	1757	ID127t2_1757	27078	27352	6	1	0	NA	NA
1757	ID127t2_1757	27343	fahren wann und wo man will	2	NA		321	69	NA	NA	NA	NA	1757	ID127t2_1757	27095	27351	6	1	0	NA	NA
1757	ID127t2_1757	27343	fahren wann und wo man will	2	NA		321	69	NA	NA	NA	NA	1757	ID127t2_1757	27091	27344	6	0	0	NA	NA
1757	ID127t2_1757	27342	dreckig	-1	NA		807	107	NA	NA	NA	NA	1757	ID127t2_1757	27077	27352	6	1	0	NA	NA
1757	ID127t2_1757	27341	unzuverlässig	-3	NA	19:02:52	624	160	NA	NA	NA	NA	1757	ID127t2_1757	27082	27352	6	1	0	NA	NA
1757	ID127t2_1757	27341	unzuverlässig	-3	NA	19:02:52	624	160	NA	NA	NA	NA	1757	ID127t2_1757	27079	27343	6	0	0	NA	NA
1757	ID127t2_1757	27340	Wartezeit	-3	NA		626	250	NA	NA	NA	NA	1757	ID127t2_1757	27081	27352	6	1	0	NA	NA
1757	ID127t2_1757	27340	Wartezeit	-3	NA		626	250	NA	NA	NA	NA	1757	ID127t2_1757	27080	27343	6	0	0	NA	NA
1757	ID127t2_1757	27339	hohe Kosten	-3	NA		268	487	NA	NA	NA	NA	1757	ID127t2_1757	27086	27347	6	0	0	NA	NA
1757	ID127t2_1757	27339	hohe Kosten	-3	NA		268	487	NA	NA	NA	NA	1757	ID127t2_1757	27083	27351	6	1	0	NA	NA
1757	ID127t2_1757	27338	Haltungskosten	-3	NA		138	560	NA	NA	NA	NA	1757	ID127t2_1757	27087	27339	6	1	0	NA	NA
1757	ID127t2_1757	27337	Benzin	-3	NA		358	584	NA	NA	NA	NA	1757	ID127t2_1757	27088	27339	6	1	0	NA	NA
1757	ID127t2_1757	27336	fehlende Verbindungen	-3	NA		800	330	NA	NA	NA	NA	1757	ID127t2_1757	27075	27341	6	1	0	NA	NA
1757	ID127t2_1757	27336	fehlende Verbindungen	-3	NA		800	330	NA	NA	NA	NA	1757	ID127t2_1757	27074	27352	6	1	0	NA	NA
1757	ID127t2_1757	27336	fehlende Verbindungen	-3	NA		800	330	NA	NA	NA	NA	1757	ID127t2_1757	27071	27343	6	0	0	NA	NA
1757	ID127t2_1757	27335	fremde Menschen	-1	NA		854	479	NA	NA	NA	NA	1757	ID127t2_1757	27073	27352	6	1	0	NA	NA
1757	ID127t2_1757	27335	fremde Menschen	-1	NA		854	479	NA	NA	NA	NA	1757	ID127t2_1757	27072	27349	6	0	0	NA	NA
1758	ID128_1758	27373	Wetterabhängig	10	NA	19:42:18	354	190	NA	NA	NA	NA	1758	ID128_1758	27113	27368	6	1	0	NA	NA
1758	ID128_1758	27373	Wetterabhängig	10	NA	19:42:18	354	190	NA	NA	NA	NA	1758	ID128_1758	27112	27358	6	1	0	NA	NA
1758	ID128_1758	27372	Abgase	-1	NA	19:44:57	679	169	NA	NA	NA	NA	1758	ID128_1758	27133	27361	6	0	0	NA	NA
1758	ID128_1758	27372	Abgase	-1	NA	19:44:57	679	169	NA	NA	NA	NA	1758	ID128_1758	27119	27357	6	1	0	NA	NA
1758	ID128_1758	27371	nicht nachhaltig	-1	NA	19:45:08	384	20	NA	NA	NA	NA	1758	ID128_1758	27135	27357	6	0	0	NA	NA
1758	ID128_1758	27371	nicht nachhaltig	-1	NA	19:45:08	384	20	NA	NA	NA	NA	1758	ID128_1758	27123	27361	6	1	0	NA	NA
1758	ID128_1758	27370	Hygiene bei Pandemien	-1	NA	19:43:47	712	503	NA	NA	NA	NA	1758	ID128_1758	27132	27361	6	0	0	NA	NA
1758	ID128_1758	27369	dauert sehr lange	0	NA		350	544	NA	NA	NA	NA	1758	ID128_1758	27125	27368	6	1	0	NA	NA
1758	ID128_1758	27368	zu Fuß	0	NA		478	455	NA	NA	NA	NA	1758	ID128_1758	27129	27367	6	1	0	NA	NA
1758	ID128_1758	27368	zu Fuß	0	NA		478	455	NA	NA	NA	NA	1758	ID128_1758	27128	27359	6	1	0	NA	NA
1758	ID128_1758	27368	zu Fuß	0	NA		478	455	NA	NA	NA	NA	1758	ID128_1758	27126	27360	6	1	0	NA	NA
1758	ID128_1758	27368	zu Fuß	0	NA		478	455	NA	NA	NA	NA	1758	ID128_1758	27104	27356	6	1	0	NA	NA
1758	ID128_1758	27367	gesünder	3	NA	19:42:55	147	409	NA	NA	NA	NA	1758	ID128_1758	27137	27359	6	1	0	NA	NA
1758	ID128_1758	27366	öfter mal kaputt	-2	NA	19:41:37	20	115	NA	NA	NA	NA	1758	ID128_1758	27139	27358	6	0	0	NA	NA
1758	ID128_1758	27365	oft sehr voll	-1	NA	19:43:55	782	269	NA	NA	NA	NA	1758	ID128_1758	27117	27361	6	0	0	NA	NA
1758	ID128_1758	27364	Ticketkosten	-1	NA	19:43:59	751	387	NA	NA	NA	NA	1758	ID128_1758	27131	27361	6	0	0	NA	NA
1758	ID128_1758	27363	Steuern & Benzin	-1	NA	19:45:04	548	20	NA	NA	NA	NA	1758	ID128_1758	27134	27357	6	0	0	NA	NA
1758	ID128_1758	27362	Dauert länger	-1	NA	19:42:31	202	84	NA	NA	NA	NA	1758	ID128_1758	27138	27358	6	0	0	NA	NA
1758	ID128_1758	27361	öffentliche Verkehrsmittel	0	NA		557	293	NA	NA	NA	NA	1758	ID128_1758	27103	27356	6	1	0	NA	NA
1758	ID128_1758	27360	zeitliche Flexibilität	3	NA	19:44:49	730	39	NA	NA	NA	NA	1758	ID128_1758	27115	27357	6	1	0	NA	NA
1758	ID128_1758	27360	zeitliche Flexibilität	3	NA	19:44:49	730	39	NA	NA	NA	NA	1758	ID128_1758	27114	27358	6	1	0	NA	NA
1758	ID128_1758	27358	Fahrrad	0	NA	19:44:10	174	199	NA	NA	NA	NA	1758	ID128_1758	27106	27359	9	1	1	NA	NA
1758	ID128_1758	27358	Fahrrad	0	NA	19:44:10	174	199	NA	NA	NA	NA	1758	ID128_1758	27105	27367	9	1	1	NA	NA
1758	ID128_1758	27358	Fahrrad	0	NA	19:44:10	174	199	NA	NA	NA	NA	1758	ID128_1758	27100	27356	6	1	0	NA	NA
